text	kana	fed_text	sources
行列のできる店が全て美味しいとは限らない。	ギョオレツノ'/デキ'ル/ミセ'ガ/ス'ベテ/オイシ'イトワ/カギラ'ナイ	行列のできる店が全て美味しいとは限らない。	grammar-n2#n2-58
高いものがいいとは限らない。	タカ'イ/モノ'ガ/イ'イトワ/カギラ'ナイ	高いものがいいとは限らない。	grammar-n2#n2-58
合格の知らせを聞いて、嬉しくてたまらない。	ゴオカクノ'/シラセオ'/キイテ'、ウレシ'_クテ/タマラナイ'	合格の知らせを聞いて、嬉しくてたまらない。	grammar-n2#n2-67
国籍を問わず、このイベントへの参加が可能だ。	コ_クセキオ'/トワ'ズ、コノ'/イベントエノ'/サンカガ'/カノオダ'	国籍を問わず、このイベントへの参加が可能だ。	grammar-n2#n2-21
国内のみならず、海外市場でも高い評価を得ている。	コク'ナイノミ/ナラ'ズ、カイガイシ'ジョオデモ/タカ'イ/ヒョ'オカオ/エ'テ/イル'	国内のみならず、海外市場でも高い評価を得ている。	grammar-n2#n2-27
在宅勤務が導入されて以来、通勤時間がゼロになった。	ザイタ_クキ'ンムガ/ドオニュウ'/サレテ'/イ'ライ、ツウキン'/ジカンガ'/ゼ'ロニ/ナ'ッタ	在宅勤務が導入されて以来、通勤時間がゼロになった。	grammar-n2#n2-7
散々悩んだ末、留学を決意した。	サンザン'/ナヤ'ンダ/スエ'、リュウガクオ'/ケ'ツイ/_シタ'	散々悩んだ末、留学を決意した。	grammar-n2#n2-4
賛成にしろ反対にしろ、正直に意見を伝えるべきだ。	サンセエニ'/シロ'/ハンタイニ'/シロ'、ショオジ'キニ/イ'ケンオ/_ツタエルベ'キダ	賛成にしろ反対にしろ、正直に意見を伝えるべきだ。	grammar-n2#n2-55
残念ながら、今回は選考に漏れました。	ザンネンナ'ガラ、コ'ンカイワ/センコオニ'/モレマ'_シタ	残念ながら、今回は選考に漏れました。	grammar-n2#n2-17
仕事が忙しい一方で、家族との時間も大切にしたい。	シゴトガ'/イソガシ'イ/イッポ'オデ、カ'ゾ_クトノ/ジカンモ'/タイセツニ'/_シタ'イ	仕事が忙しい一方で、家族との時間も大切にしたい。	grammar-n2#n2-14
子供とはいえ、言っていい冗談とそうでない冗談はある。	コドモトワ'/イ'エ、イッテイイ'/ジョオダ'ント/ソオデナイ'/ジョオダ'ンワ/ア'ル	子供とはいえ、言っていい冗談とそうでない冗談はある。	grammar-n2#n2-12
子供の頃はよくこの川で遊んだものだ。	コドモノ'/コ'ロワ/ヨ'_ク/コノ'/カワ'デ/アソンダ'/モノ'ダ	子供の頃はよくこの川で遊んだものだ。	grammar-n2#n2-44
支店の責任者である上は、売上目標の達成が求められる。	_シテンノ'/セキニンシャデアル'/ウエワ'、ウリアゲモ'_クヒョオノ/タッセエガ'/モトメラレ'ル	支店の責任者である上は、売上目標の達成が求められる。	grammar-n2#n2-32
歯の痛みが気になってしょうがない。	ハ'ノ/イタミ'ガ/キニ'/ナ'ッテ/ショオガナイ'	歯の痛みが気になってしょうがない。	grammar-n2#n2-67
時の流れは本当に早いものだ。	ドキ'ノ/ナガレ'ワ/ホントオニ'/ハヤ'イ/モノ'ダ	時の流れは本当に早いものだ。	grammar-n2#n2-44
時間が経つにつれて、痛みが和らいだ。	ジカンガ'/タツニ'/ツレテ'、イタミ'ガ/ヤワラ'イダ	時間が経つにつれて、痛みが和らいだ。	grammar-n2#n2-54
自分では何もしないくせに、人に指図ばかりする。	ジブンデワ'/ナ'ニモ/シナイ'/_クセ'ニ、_ヒトニ'/サ'シズバカリ/スル'	自分では何もしないくせに、人に指図ばかりする。	grammar-n2#n2-13
自分で料理を作ってはじめて、母の苦労がわかった。	ジブンデ'/リョ'オリオ/_ツク'ッテ/ハジメテ'、ハ'ハノ/ク'ロオガ/ワカ'ッタ	自分で料理を作ってはじめて、母の苦労がわかった。	grammar-n2#n2-61
実際に試してみないことには、良し悪しはわからない。	ジッサイニ'/タメシ'テ/ミ'ナイ/コト'ニワ、ヨ'シアシワ/ワカラ'ナイ	実際に試してみないことには、良し悪しはわからない。	grammar-n2#n2-19
実話をもとにした映画が公開された。	ジツワオ'/モト'ニ/_シタ'/エエガガ'/コオカイ'/サレタ'	実話をもとにした映画が公開された。	grammar-n2#n2-23
社会人である上は、社会のルールを守るべきだ。	シャカイ'ジンデアル/ウエワ'、シャ'カイノ/ル'ウルオ/マモ'ルベキダ	社会人である上は、社会のルールを守るべきだ。	grammar-n2#n2-32
若者に限らず、高齢者にもスマホは浸透している。	ワカモノニ'/カギラ'ズ、コオレエシャニモ'/スマホワ'/シントオ'/_シテ'/イル'	若者に限らず、高齢者にもスマホは浸透している。	grammar-n2#n2-20
若年層のみならず、幅広い世代から支持を集めている。	ジャクネン'ソオノミ/ナラ'ズ、ハバヒロ'イ/セ'ダイカラ/シ'ジオ/アツメ'テ/イル'	若年層のみならず、幅広い世代から支持を集めている。	grammar-n2#n2-27
手がかりが全くないので、調べようがない。	テガ'カリガ/マッタ'クナイノデ、シラベヨオガ'/ナ'イ	手がかりが全くないので、調べようがない。	grammar-n2#n2-49
終電を逃したので、駅近のホテルに泊まらざるを得なかった。	シュウデンオ'/ノガ'_シタノデ、エ_キチカノ'/ホ'テルニ/トマラザルオ'/エ'ナカッタ	終電を逃したので、駅近のホテルに泊まらざるを得なかった。	grammar-n2#n2-35
週末に限らず、平日もリモートワーク可能な会社が増えた。	シュウマツニ'/カギラ'ズ、ヘエジツモ'/リモオトワ'ア_ク/カノオナ'/カイシャガ'/フエ'タ	週末に限らず、平日もリモートワーク可能な会社が増えた。	grammar-n2#n2-20
出来立てのパンを前にすると、食べないではいられない。	デキ'ダテノ/パ'ンオ/マ'エニ/スルト'、タベ'ナイデワ/イラレナイ'	出来立てのパンを前にすると、食べないではいられない。	grammar-n2#n2-36
春とはいえ、朝晩はまだ冷え込む。	ハ'ルトワ/イ'エ、ア'サバンワ/マ'ダ/ヒエコ'ム	春とはいえ、朝晩はまだ冷え込む。	grammar-n2#n2-12
準備が整い次第、出発しましょう。	ジュ'ンビガ/トトノ'イ/シダイ'、シュッパ_ツ'/シマショ'オ	準備が整い次第、出発しましょう。	grammar-n2#n2-6
書類に不備がある際は、速やかにご連絡いたします。	ショルイニ'/フ'ビガ/ア'ル/サ'イワ、スミ'ヤカニ/ゴレ'ンラク/イタシマ'_ス	書類に不備がある際は、速やかにご連絡いたします。	grammar-n2#n2-51
小さいながらも、自分の事務所を構えている。	チイサイナ'ガラモ、ジブンノ'/ジム'ショオ/カマ'エテ/イル'	小さいながらも、自分の事務所を構えている。	grammar-n2#n2-17
証拠が残っていないので、説明しようがない。	ショオコガ'/ノコ'ッテ/イナイ'ノデ、セツメエ'/シヨオガ'/ナ'イ	証拠が残っていないので、説明しようがない。	grammar-n2#n2-49
証拠が揃っている以上、認めざるを得ない。	ショオコガ'/ソロ'ッテ/イル'/イ'ジョオ、ミトメザルオ'/エ'ナイ	証拠が揃っている以上、認めざるを得ない。	grammar-n2#n2-35
上司の判断である以上、従わざるを得ない。	ジョ'オシノ/ハ'ンダンデアル/イ'ジョオ、_シタガワザルオ'/エ'ナイ	上司の判断である以上、従わざるを得ない。	grammar-n2#n2-35
冗談だったにしても、言っていい内容ではない。	ジョオダンダッタニ'/_シテモ'、イッテイイ'/ナイヨオデ'/カ'ナ、ハ'、ナ'/イ'	冗談だったにしても、言っていい内容でkana:ハ'ナい。	grammar-n2#n2-15
冗談ぬきで、この夏の猛暑は尋常ではない。	ジョオダン'ヌキデ、コノ'/ナツ'ノ/モ'オショワ/ジンジョオデ'/カ'ナ、ハ'、ナ'/イ'	冗談ぬきで、この夏の猛暑は尋常でkana:ハ'ナい。	grammar-n2#n2-64
冗談ぬきで、真面目に話し合おう。	ジョオダン'ヌキデ、マジメニ'/ハナシア'オオ	冗談ぬきで、真面目に話し合おう。	grammar-n2#n2-64
状況に応じて、柔軟に対応する。	ジョオキョオニ'/オオジテ'、ジュウナンニ'/タイオオ'/スル'	状況に応じて、柔軟に対応する。	grammar-n2#n2-24
食べかけのパンを机に置いたまま、電話に出た。	タベカケ'ノ/パ'ンオ/_ツクエニ'/オイタ'/ママ'、デンワニ'/デタ'	食べかけのパンを机に置いたまま、電話に出た。	grammar-n2#n2-47
信じがたいほど幸運な出来事だった。	シンジガタ'イホド/コオウンナ'/デキ'ゴトダッタ	信じがたいほど幸運な出来事だった。	grammar-n2#n2-46
申し込みの際に、身分証明書をご持参ください。	モオ_シコミノ'/サ'イニ、ミブンショオメエショオ'/ゴジ'サン/クダサ'イ	申し込みの際に、身分証明書をご持参ください。	grammar-n2#n2-51
申し訳ないと思いつつ、返事を後回しにしてしまった。	モオシワケナイト'/オモイツ'ツ、ヘンジ'オ/アトマ'ワシニ/_シテ'/シマ'ッタ	申し訳ないと思いつつ、返事を後回しにしてしまった。	grammar-n2#n2-16
