text	kana	fed_text	sources
この小説は面白くないです。	コノ'/ショオセツワ'/オモシロ'クナイデ_ス	この小説は面白くないです。	grammar-n5#n5-4
この番組、面白いですよ。	コノ'/バングミ'、オモシロ'イデ_スヨ	この番組、面白いですよ。	grammar-n5#n5-39
これはあなたの傘ですか。	コレワ'/アナ'タノ/カ'サデ_スカ	これはあなたの傘ですか。	grammar-n5#n5-64
コンビニまで歩きます。	コンビニマ'デ/アルキマ'_ス	コンビニまで歩きます。	grammar-n5#n5-26
サラダだけ注文します。	サラダダケ'/チュウモン'/シマ'_ス	サラダだけ注文します。	grammar-n5#n5-38
スプーンでスープを飲みます。	_スプ'ウンデ/ス'ウプオ/ノミマ'_ス	スプーンでスープをのみます。	grammar-n5#n5-29
そのケーキは姉が焼きました。	ソノ'/ケ'エキワ/アネガ'/ヤキマ'_シタ	そのケーキは姉が焼きました。	grammar-n5#n5-15
それは何ですか。	ソレワ'/ナ'ニデ_スカ	それは何ですか。	grammar-n5#n5-18
タクシーで来ました。	タ'_クシイデ/キマ'_シタ	タクシーで来ました。	grammar-n5#n5-21
チームでいちばん若い。	チ'イムデ/イチ'バン/ワカ'イ	チームでいちばん若い。	grammar-n5#n5-40
チョコレートが好きです。	チョコレ'エトガ/_スキ'デ_ス	チョコレートが好きです。	grammar-n5#n5-32
テレビはあまり見ません。	テ'レビワ/アマリ'/ミマセ'ン	テレビはあまり見ません。	grammar-n5#n5-66
どこか静かな場所へ行きたいです。	ド'コカ/シ'ズカナ/バショエイ_キタ'イデ_ス	どこか静かな場所え行きたいです。	grammar-n5#n5-63
とても楽しかったです。	トテモ'/タノシ'カッタデ_ス	とても楽しかったです。	grammar-n5#n5-66
パンと牛乳を買いました。	パ'ント/ギュウニュウオ'/カイマ'_シタ	パンと牛乳を買いました。	grammar-n5#n5-27
パンもケーキも好きです。	パ'ンモ/ケ'エキモ/_スキ'デ_ス	パンもケーキも好きです。	grammar-n5#n5-16
ピアノが上手になりました。	ピアノガ'/ジョオズ'ニ/ナリマ'_シタ	ピアノが上手になりました。	grammar-n5#n5-10
フランス語を習っています。	フランスゴオ'/ナラ'ッテ/イマ'_ス	フランス語をならっています。	grammar-n5#n5-23
ゆっくり読んでください。	ユック'リ/ヨ'ンデ/クダサ'イ	ゆっくり読んでください。	grammar-n5#n5-67
ラジオを聞きながら、掃除します。	ラ'ジオオ/_キキナ'ガラ、ソオジ'/シマ'_ス	ラジオを聞きながら、掃除します。	grammar-n5#n5-58
伊藤さんは建築家です。	イトオサンワ'/ケン_チク'カデ_ス	伊藤さんは建築家です。	grammar-n5#n5-15
引き出しにハサミがあります。	_ヒキダシニ'/ハサミ'ガ/アリマ'_ス	引き出しにハサミがあります。	grammar-n5#n5-50
飲まない→飲まなかった	ノマ'ナイ、ノマ'ナカッタ	飲まない→飲まなかった	grammar-n5#n5-44
飲む→飲みます	ノ'ム、ノミマ'_ス	飲む→のみます	grammar-n5#n5-41
雨が降っていますから、出かけません。	ア'メガ/フ'ッテ/イマ'_スカラ、デカケマセ'ン	雨が降っていますから、出かけません。	grammar-n5#n5-31
運転しながら電話しないで。	ウンテン'/シナ'ガラ/デンワ'/シナ'イデ	運転しながら電話しないで。	grammar-n5#n5-58
英語でメールを送ります。	エエゴデ'/メエルオ'/オクリマ'_ス	英語でメールを送ります。	grammar-n5#n5-29
駅前で待ちましょう。	エキマ'エデ/マチマショ'オ	駅前で待ちましょう。	grammar-n5#n5-12
沖縄へ旅行します。	オキナワエリョ'コオ/シマ'_ス	沖縄え旅行します。	grammar-n5#n5-20
温泉に入りたいです。	オンセンニ'/ハイリタ'イデ_ス	温泉に入りたいです。	grammar-n5#n5-57
何も飲みませんでした。	ナ'ニモ/ノミマセ'ンデ_シタ	何も飲みませんでした。	grammar-n5#n5-63
夏祭りはよかったです。	ナツ'/マツリワ'/ヨ'カッタデ_ス	夏祭りはよかったです。	grammar-n5#n5-8
歌います→歌う／歌わない	ウタイマ'_ス、ウタウ'、ウタワナイ'	歌います→歌う／歌わない	grammar-n5#n5-43
河野さんは主婦じゃありません。	コ'オノサンワ/_シュフジャアリマセ'ン	河野さんは主婦じゃありません。	grammar-n5#n5-1
海岸で写真を撮りました。	カイガンデ'/シャシンオ'/トリマ'_シタ	海岸で写真を撮りました。	grammar-n5#n5-24
寒くありません ＝ 寒くないです	サムクアリマセ'ン、サム'クナイデ_ス	寒くありません ＝ 寒くないです	grammar-n5#n5-14
韓国語がわかります。	カンコク'ゴガ/ワカリマ'_ス	韓国語がわかります。	grammar-n5#n5-32
机の上をきれいにします。	_ツクエノ'/ウエオ'/キ'レイニ/シマ'_ス	机の上をきれいにします。	grammar-n5#n5-11
気温が高かったり低かったりします。	キオンガ'/タカ'カッタリ/_ヒク'カッタリ/シマ'_ス	気温が高かったり低かったりします。	grammar-n5#n5-56
起きます→起きる／起きない	オキマ'_ス、オキ'ル、オキ'ナイ	起きます→起きる／起きない	grammar-n5#n5-43
休む→休んで、使う→使って	ヤス'ム、ヤス'ンデ、_ツカウ'、_ツカッテ'	休む→休んで、使う→使って	grammar-n5#n5-42
京都に行ったとき、お寺を訪ねました。	キョ'オトニ/イッタ'/ト'キ、オテラオ'/タズネマ'_シタ	京都に行ったとき、お寺を訪ねました。	grammar-n5#n5-59
京都に住んでいます。	キョ'オトニ/ス'ンデ/イマ'_ス	京都に住んでいます。	grammar-n5#n5-52
教室に生徒がいます。	キョオ_シツニ'/セ'エトガ/イマ'_ス	教室に生徒がいます。	grammar-n5#n5-50
金曜日に歓迎会があります。	キンヨ'オビニ/カンゲエ'カイガ/アリマ'_ス	金曜日に歓迎会があります。	grammar-n5#n5-19
鍵と財布を持ってきました。	カギ'ト/サイフオ'/モ'ッテ/キマ'_シタ	鍵と財布を持ってきました。	grammar-n5#n5-27
故郷へ帰ります。	コキョオエカエリマ'_ス	故郷えかえります。	grammar-n5#n5-20
公園に子供がいます。	コオエンニ'/コドモガ'/イマ'_ス	公園に子供がいます。	grammar-n5#n5-33
高校を卒業します。	コオコオオ'/ソツギョオ'/シマ'_ス	高校を卒業します。	grammar-n5#n5-40
今、洗濯しています。	イ'マ、センタク'/_シテ'/イマ'_ス	今、洗濯しています。	grammar-n5#n5-52
今度の日曜日、山登りに行きませんか。	コ'ンドノ/ニチヨ'オビ、ヤマノ'ボリニ/イキマセ'ンカ	今度の日曜日、山登りに行きませんか。	grammar-n5#n5-9
昨夜、晩ご飯を食べませんでした。	サク'ヤ、バン'/ゴ'ハンオ/タベマセ'ンデ_シタ	昨夜、晩ご飯を食べませんでした。	grammar-n5#n5-6
札幌の冬は寒いです。	サッポロノ'/フユ'ワ/サム'イデ_ス	札幌の冬は寒いです。	grammar-n5#n5-4
参加したいですが、都合が悪いです。	サンカ'/_シタ'イデ_スガ、ツゴオガ'/ワル'イデ_ス	参加したいですが、都合が悪いです。	grammar-n5#n5-35
散歩したり、カフェに行ったりします。	サンポ'/_シタ'リ、カ'フェニ/イッタ'リ/シマ'_ス	散歩したり、カフェに行ったりします。	grammar-n5#n5-56
姉が雑誌をくれました。	アネガ'/ザッシオ'/クレマ'_シタ	姉が雑誌をくれました。	grammar-n5#n5-51
歯を磨いてから、寝ます。	ハ'オ/ミガイテカラ'、ネマ'_ス	歯を磨いてから、寝ます。	grammar-n5#n5-54
写真を撮るのは楽しい。	シャシンオ'/ト'ル/ノワ'/タノシ'イ	写真を撮るのは楽しい。	grammar-n5#n5-49
受付はあちらです。	ウケ_ツケワ'/アチラデ'_ス	受付はあちらです。	grammar-n5#n5-64
週末は晴れです。→ 週末は晴れだ。	シュウマツワ'/ハレ'デ_ス、シュウマツワ'/ハレ'ダ	週末は晴れです。→ 週末は晴れだ。	grammar-n5#n5-13
週末は晴れるでしょう。	シュウマツワ'/ハレ'ルデショオ	週末は晴れるでしょう。	grammar-n5#n5-60
出勤するまえに、ニュースを見ます。	シュッキン'/スル'/マ'エニ、ニュ'ウスオ/ミマ'_ス	出勤するまえに、ニュースを見ます。	grammar-n5#n5-54
書類を届けに来ました。	ショルイオ'/トドケ'ニ/キマ'_シタ	書類を届けに来ました。	grammar-n5#n5-37
小さいけど、使いやすいです。	チイサ'イケド、_ツカイヤス'イデ_ス	小さいけど、使いやすいです。	grammar-n5#n5-36
小さい子犬。	チイサ'イ/コイヌ'	小さい子犬。	grammar-n5#n5-46
小説を読むのが好きです。	ショオセツオ'/ヨ'ム/ノガ'/_スキ'デ_ス	小説を読むのが好きです。	grammar-n5#n5-49
小林さんは医者ですか。	コバヤ_シサンワ'/イシャデ'_スカ	小林さんは医者ですか。	grammar-n5#n5-18
上司に相談します。	ジョ'オシニ/ソオダン'/シマ'_ス	上司に相談します。	grammar-n5#n5-30
上手に踊ります。	ジョオズ'ニ/オドリマ'_ス	上手に踊ります。	grammar-n5#n5-47
食べません ＝ 食べないです	タベマセ'ン、タベ'ナイデ_ス	食べません ＝ 食べないです	grammar-n5#n5-14
新しい店長は親切じゃありません。	アタラシ'イ/テ'ンチョオワ/シンセツジャアリマセ'ン	新しい店長は親切じゃありません。	grammar-n5#n5-3
新幹線で仙台に行きます。	シンカ'ンセンデ/セ'ンダイニ/イキマ'_ス	新幹線で仙台に行きます。	grammar-n5#n5-21
数学の教科書。	スウガクノ'/キョオカ'ショ	数学の教科書。	grammar-n5#n5-17
静かな庭。	シ'ズカナ/ニワ'	静かな庭。	grammar-n5#n5-46
静かに歩きます。	シ'ズカニ/アルキマ'_ス	静かに歩きます。	grammar-n5#n5-47
昔の校舎は図書館じゃありませんでした。	ムカシノ'/コ'オシャワ/トショカンジャアリマセ'ンデ_シタ	昔の校舎は図書館じゃありませんでした。	grammar-n5#n5-5
昔の神戸はにぎやかじゃありませんでした。	ムカシノ'/コ'オベワ/ニギヤカジャアリマセ'ンデ_シタ	昔の神戸はにぎやかじゃありませんでした。	grammar-n5#n5-7
切手を5枚ください。	キッテオ'/ゴ'マイ/クダサ'イ	切手を5枚ください。	grammar-n5#n5-65
雪が降っています。	ユキ'ガ/フ'ッテ/イマ'_ス	雪が降っています。	grammar-n5#n5-34
先月、札幌へ行きました。	セ'ンゲツ、サッポロエイキマ'_シタ	先月、札幌え行きました。	grammar-n5#n5-6
先週の沖縄は暑かったです。	センシュウノ'/オキナワワ'/アツ'カッタデ_ス	先週の沖縄は暑かったです。	grammar-n5#n5-8
先週の月曜日は祝日でした。	センシュウノ'/ゲツヨ'オビワ/_シュクジツデ_シタ'	先週の月曜日は祝日でした。	grammar-n5#n5-5
先週借りた本。	センシュウ'/カリタ'/ホ'ン	先週借りた本。	grammar-n5#n5-48
洗濯物を干します。	センタクモノオ'/ホシマ'_ス	せんたくものを干します。	grammar-n5#n5-23
素敵な景色ですね。	_ステキナ'/ケ'_シキデ_スネ	素敵な景色ですね。	grammar-n5#n5-39
窓が閉まります。（自動）	マ'ドガ/シマリマ'_ス、ジドオ'	窓が閉まります。（自動）	grammar-n5#n5-62
窓を閉めます。（他動）	マ'ドオ/シメマ'_ス、タドオ'	窓を閉めます。（他動）	grammar-n5#n5-62
走る→走った、見る→見た	ハシ'ル、ハシ'ッタ、ミ'ル、ミ'タ	走る→走った、見る→見た	grammar-n5#n5-44
村上さんは医者です。	ムラカミサンワ'/イシャデ'_ス	村上さんは医者です。	grammar-n5#n5-1
村田という人から連絡が。	ムラタト'/イウ'/_ヒトカラ'/レンラクガ'	村田という人から連絡が。	grammar-n5#n5-68
大きな本棚が欲しいです。	オ'オキナ/ホ'ンダナガ/ホシ'イデ_ス	大きな本棚が欲しいです。	grammar-n5#n5-57
大切だ/じゃない/だった/じゃなかった	タイセツダ'、ジャナイ'、ダッタ'、ジャ'/ナ'カッタ	大切だ/じゃない/だった/じゃなかった	grammar-n5#n5-45
棚の中に食器があります。	タナノ'/ナ'カニ/ショッキガ'/アリマ'_ス	棚の中に食器があります。	grammar-n5#n5-33
誰がこの絵を描きましたか。	ダ'レガ/コノ'/エ'オ/エガキマ'_シタカ	誰がこの絵を描きましたか。	grammar-n5#n5-34
誰とその企画を進めますか。	ダ'レト/ソノ'/_キカクオ'/ススメマ'_スカ	誰とその企画を進めますか。	grammar-n5#n5-22
茶碗やお皿などが並んでいます。	チャワンヤ'/オ'サラナドガ/ナランデ'/イマ'_ス	茶碗やお皿などが並んでいます。	grammar-n5#n5-28
着る→着ます	キル'、キマ'_ス	着る→着ます	grammar-n5#n5-41
朝6時に散歩します。	ア'サ/ロク'ジニ/サンポ'/シマ'_ス	朝6時に散歩します。	grammar-n5#n5-19
朝起きて、歯を磨いて、出かけます。	ア'サ/オキ'テ、ハ'オ/ミガイテ'、デカケマ'_ス	朝起きて、歯を磨いて、出かけます。	grammar-n5#n5-53
弟が通っている学校。	オトオト'ガ/カヨッテ'/イル'/ガッコオ'	弟が通っている学校。	grammar-n5#n5-48
弟の車。	オトオト'ノ/クルマ'	弟の車。	grammar-n5#n5-17
田村教授はお酒を飲みません。	タ'ムラ/キョオジュワ'/オ'サケオ/ノミマセ'ン	田村教授はお酒を飲みません。	grammar-n5#n5-2
同僚と昼食を食べます。	ドオリョオト'/チュウショクオ'/タベマ'_ス	同僚と昼食を食べます。	grammar-n5#n5-22
同僚にお土産をあげます。	ドオリョオニ'/オミ'ヤゲオ/アゲマ'_ス	同僚にお土産をあげます。	grammar-n5#n5-51
熱がありますから、早退します。	ネツ'ガ/アリマ'_スカラ、ソオタイ'/シマ'_ス	熱がありますから、早退します。	grammar-n5#n5-31
買いたい。でも、予算オーバーだ。	カイタ'イ、デ'モ、ヨサンオ'オバアダ	買いたい。でも、予算オーバーだ。	grammar-n5#n5-67
買う/買わない/買った/買わなかった	カウ'、カワナイ'、カッタ'、カワナカッタ'	買う/買わない/買った/買わなかった	grammar-n5#n5-45
髪を短くします。	カミ'オ/ミジカ_クシマ'_ス	髪を短くします。	grammar-n5#n5-11
福岡から札幌まで飛行機で2時間半。	_フク'オカカラ/サッポロマ'デ/_ヒコ'オキデ/ニジ'カン/ハ'ン	福岡から札幌まで飛行機で2時間半。	grammar-n5#n5-25
母に花を贈ります。	ハ'ハニ/ハナ'オ/オクリマ'_ス	母に花を贈ります。	grammar-n5#n5-30
忙しいとき、外食します。	イソガシ'イ/ト'キ、ガイショ_ク'/シマ'_ス	忙しいとき、外食します。	grammar-n5#n5-59
本を読んでいます。→ 本を読んでいる。	ホ'ンオ/ヨ'ンデ/イマ'_ス、ホ'ンオ/ヨ'ンデ/イル'	本を読んでいます。→ 本を読んでいる。	grammar-n5#n5-13
面接は大変でした。	メンセツワ'/タイヘンデ_シタ'	面接は大変でした。	grammar-n5#n5-7
夕方5時まで会議します。	ユウガタ'/ゴ'ジマデ/カ'イギ/シマ'_ス	夕方5時まで会議します。	grammar-n5#n5-26
来週、林さんは京都へ出張します。	ライシュウ'、ハヤ_シサンワ'/キョオトエシュ'ッチョオ/シマ'_ス	来週、林さんは京都え出張します。	grammar-n5#n5-2
林さんも弁護士です。	ハヤ_シサンモ'/ベンゴ'シデ_ス	林さんも弁護士です。	grammar-n5#n5-16
話す→話して、急ぐ→急いで	ハナ'ス、ハナ'_シテ、イソ'グ、イソ'イデ	話す→話して、急ぐ→急いで	grammar-n5#n5-42
