text	kana	fed_text	sources
おおい	オ'オイ	おおい	vocab-n5
おおきい	オオキ'イ	おおきい	vocab-n5
おかあさん	オカ'アサン	おかあさん	vocab-n5
おかえりなさい	オカエリナサイ'	おかえりなさい	vocab-n5
おかし	オカシ'	おかし	vocab-n5,vocab-n4
おかね	オカネ'	おかね	vocab-n5
おきる	オキ'ル	おきる	vocab-n5,vocab-n4
おく	オク'	おく	vocab-n5
おくさん	オ_クサン'	おくさん	vocab-n5
おくる	オクル'	おくる	vocab-n5,vocab-n4
おげんきですか	オゲ'ンキデ_スカ	おげんきですか	vocab-n5
おこる	オコ'ル	おこる	vocab-n5,vocab-n4,vocab-n3,vocab-n2
おさけ	オ'サケ	おさけ	vocab-n5
おじいさん	オジ'イサン	おじいさん	vocab-n5
おしえる	オシエル'	おしえる	vocab-n5
おじさん	オジサン'	おじさん	vocab-n5
おしょうがつ	オショ'オガツ	おしょうがつ	vocab-n5,vocab-n4
おす	オ'ス	おす	vocab-n5,vocab-n4
おそい	オソイ'	おそい	vocab-n5
おだいじに	オダ'イジニ	おだいじに	vocab-n5
おたんじょうびおめでとう	オタンジョオビオ'メデトオ	おたんじょうびおめでとう	vocab-n5
おちゃ	オ'チャ	おちゃ	vocab-n5
おつかれさまです	オ_ツカレサマデ_ス'	おつかれさまです	vocab-n5
おてあらい	オテアライ'	おてあらい	vocab-n5
おと	オ'ト	おと	vocab-n5
おとうさん	オト'オサン	おとうさん	vocab-n5
おとうと	オトオト'	おとうと	vocab-n5
おとこ	オトコ'	おとこ	vocab-n5
おとこのこ	オトコ'ノコ	おとこのこ	vocab-n5
おととい	オトト'イ	おととい	vocab-n5
おとな	オトナ'	おとな	vocab-n5
おなか	オナカ'	おなか	vocab-n5
おなじ	オナジ'	おなじ	vocab-n5
おにいさん	オニ'イサン	おにいさん	vocab-n5
おねえさん	オネ'エサン	おねえさん	vocab-n5
おねがいします	オネガイ'/シマ'_ス	おねがいします	vocab-n5
おばあさん	オバ'アサン	おばあさん	vocab-n5
おばさん	オバサン'	おばさん	vocab-n5
おはようございます	オハヨオゴザイマ'_ス	おはようございます	vocab-n5
おふろ	オ'フロ	おふろ	vocab-n5
おべんとう	オベ'ントオ	おべんとう	vocab-n5,vocab-n4
おぼえる	オボエ'ル	おぼえる	vocab-n5,vocab-n4
おまつり	オマ'ツリ	おまつり	vocab-n5,vocab-n4
おみやげ	オミヤゲ'	おみやげ	vocab-n5,vocab-n4
おめでとうございます	オメデトオゴザイマ'_ス	おめでとうございます	vocab-n5
おもい	オモイ'	おもい	vocab-n5,vocab-n3,vocab-n2
おもう	オモ'ウ	おもう	vocab-n5,vocab-n4
おもしろい	オモシロ'イ	おもしろい	vocab-n5
おやすみなさい	オヤスミナサイ'	おやすみなさい	vocab-n5
およぐ	オヨ'グ	およぐ	vocab-n5
おりる	オリ'ル	おりる	vocab-n5
おわる	オワル'	おわる	vocab-n5
おんがく	オ'ンガク	おんがく	vocab-n5,vocab-n4
おんな	オンナ'	おんな	vocab-n5
おんなのこ	オンナ'ノコ	おんなのこ	vocab-n5
がいこく	ガイコク'	がいこく	vocab-n5
がいこくご	ガイコクゴ'	がいこくご	vocab-n5
かいしゃ	カ'イシャ	かいしゃ	vocab-n5
かいしゃいん	カ'イ/シャ'イン	かいしゃいん	vocab-n5,vocab-n4,vocab-n3
かいだん	カイダン'	かいだん	vocab-n5,vocab-n4
かいもの	カイモノ'	かいもの	vocab-n5
かいものする	カ'/イモ'ノ/スル'	かいものする	vocab-n5
かう	カ'ウ	かう	vocab-n5,vocab-n4,vocab-n3
かえす	カ'エス	かえす	vocab-n5
かえる	カ'エル	かえる	vocab-n5,vocab-n4
かお	カオ'	かお	vocab-n5,vocab-n4
かかる	カカ'ル	かかる	vocab-n5
かぎ	カギ'	かぎ	vocab-n5
かく	カ'ク	かく	vocab-n5
がくせい	ガ_クセイ'	がくせい	vocab-n5
かける	カケ'ル	かける	vocab-n5,vocab-n2,vocab-n1
かさ	カ'サ	かさ	vocab-n5
かす	カ'ス	かす	vocab-n5
かぜ	カゼ'	かぜ	vocab-n5,vocab-n4
かぞく	カ'ゾク	かぞく	vocab-n5,vocab-n2
かた	カタ'	かた	vocab-n5,vocab-n4,vocab-n3,vocab-n1
かっこいい	カッコイ'イ	かっこいい	vocab-n5,vocab-n4
がっこう	ガッコオ'	がっこう	vocab-n5
かなしい	カナシイ'	かなしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
かならず	カナラズ'	かならず	vocab-n5,vocab-n4,vocab-n3
かのじょ	カ'ノジョ	かのじょ	vocab-n5,vocab-n4
かばん	カバン'	かばん	vocab-n5
かぶる	カブ'ル	かぶる	vocab-n5,vocab-n3
かみ	カミ'	かみ	vocab-n5,vocab-n4
かめら	カメ'ラ	かめら	vocab-n5
かもしれない	カ'モ/シレナイ'	かもしれない	vocab-n5
かようび	カヨオ'ビ	かようび	vocab-n5
から	カ'ラ	から	vocab-n5
からい	カラ'イ	からい	vocab-n5,vocab-n2
からだ	カラ'ダ	からだ	vocab-n5,vocab-n4
かりる	カリル'	かりる	vocab-n5
かるい	カルイ'	かるい	vocab-n5,vocab-n3,vocab-n2
かれ	カレ'	かれ	vocab-n5,vocab-n4
かわ	カワ'	かわ	vocab-n5,vocab-n3
かわいい	カワイ'イ	かわいい	vocab-n5,vocab-n4
かんがえる	カンガ'エル	かんがえる	vocab-n5,vocab-n4
かんこく	カンコク'	かんこく	vocab-n5,vocab-n2
かんじ	カ'ンジ	かんじ	vocab-n5,vocab-n4,vocab-n1
かんたん	カンタン'	かんたん	vocab-n5,vocab-n4,vocab-n3
き	キ'	き	vocab-n5
きいろい	キイロイ'	きいろい	vocab-n5
きえる	キエル'	きえる	vocab-n5
きく	_キク'	きく	vocab-n5
きた	キ'タ	きた	vocab-n5
きたない	_キタナ'イ	きたない	vocab-n5,vocab-n4
きっさてん	キッサテン'	きっさてん	vocab-n5
きって	キ'ッテ	きって	vocab-n5,vocab-n4
きっと	キット'	きっと	vocab-n5,confusables-word
きっぷ	キップ'	きっぷ	vocab-n5
きのう	キノオ'	きのう	vocab-n5,vocab-n3,vocab-n2,vocab-n1
きびしい	キビシ'イ	きびしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
ぎゅうにゅう	ギュウニュウ'	ぎゅうにゅう	vocab-n5
きょう	キョ'オ	きょう	vocab-n5
きょうかしょ	キョ'オカショ	きょうかしょ	vocab-n5,vocab-n2
きょうしつ	キョオ_シツ'	きょうしつ	vocab-n5
きょうだい	キョオダイ'	きょうだい	vocab-n5,vocab-n1
きょねん	キョネン'	きょねん	vocab-n5
きらい	キライ'	きらい	vocab-n5
きる	キ'ル	きる	vocab-n5
きれい	キ'レイ	きれい	vocab-n5
ぎんこう	ギンコオ'	ぎんこう	vocab-n5
ぎんこういん	ギンコ'オイン	ぎんこういん	vocab-n5
きんようび	キンヨオ'ビ	きんようび	vocab-n5
くうこう	クウコオ'	くうこう	vocab-n5
くがつ	ク'/ガツ'	くがつ	vocab-n5
くすり	_クスリ'	くすり	vocab-n5,vocab-n4
ください	クダサ'イ	ください	vocab-n5
くだもの	クダ'モノ	くだもの	vocab-n5
くち	_クチ'	くち	vocab-n5
くつ	_クツ'	くつ	vocab-n5
くつした	_クツ'_シタ	くつした	vocab-n5
くに	クニ'	くに	vocab-n5
くらい	クライ'	くらい	vocab-n5,vocab-n4
ぐらい	グ'ライ	ぐらい	vocab-n5
くらす	クラス'	くらす	vocab-n5
くる	クル'	くる	vocab-n5
くるま	クルマ'	くるま	vocab-n5
くれる	クレル'	くれる	vocab-n5
くろ	ク'ロ	くろ	vocab-n5
くろい	クロ'イ	くろい	vocab-n5
けいかん	ケイカン'	けいかん	vocab-n5,vocab-n3,vocab-n2
けいざい	ケ'イザイ	けいざい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
げーむ	ゲ'エム	げーむ	vocab-n5
けさ	ケ'サ	けさ	vocab-n5
けしごむ	ケシゴ'ム	けしごむ	vocab-n5
けす	ケス'	けす	vocab-n5
けっこんしき	ケッコン_シキ'	けっこんしき	vocab-n5,vocab-n3
けっこんする	ケッコン'/スル'	けっこんする	vocab-n5,vocab-n3
げつようび	ゲツヨ'オビ	げつようび	vocab-n5
けれども	ケ'レドモ	けれども	vocab-n5,vocab-n4
げんかん	ゲンカン'	げんかん	vocab-n5,vocab-n1
げんき	ゲ'ンキ	げんき	vocab-n5
こう	コ'オ	こう	vocab-n5,vocab-n2,vocab-n1
こうえん	コオエン'	こうえん	vocab-n5,vocab-n3,vocab-n2
こうさてん	コオサテン'	こうさてん	vocab-n5,vocab-n4,vocab-n3
こうちゃ	コオチャ'	こうちゃ	vocab-n5
こえ	コ'エ	こえ	vocab-n5,vocab-n4
こーと	コ'オ/ト'	こーと	vocab-n5
こーひー	コオヒ'イ	こーひー	vocab-n5
ごがつ	ゴ'/ガツ'	ごがつ	vocab-n5
ここ	ココ'	ここ	vocab-n5
ごご	ゴ'ゴ	ごご	vocab-n5
ここのつ	ココノ'/ツ'	ここのつ	vocab-n5
こころ	ココ'ロ	こころ	vocab-n5,vocab-n4,vocab-n2
ごぜん	ゴゼン'	ごぜん	vocab-n5
こたえ	コタ'エ	こたえ	vocab-n5
こたえる	コタエ'ル	こたえる	vocab-n5,vocab-n4,vocab-n3
ごちそうさまでした	ゴ_チソオサマデ'_シタ	ごちそうさまでした	vocab-n5
こちら	コチラ'	こちら	vocab-n5
こっぷ	コップ'	こっぷ	vocab-n5
こと	コト'	こと	vocab-n5
ことし	コトシ'	ことし	vocab-n5
ことば	コトバ'	ことば	vocab-n5
こども	コドモ'	こども	vocab-n5
この	コノ'	この	vocab-n5
ごはん	ゴ'ハン	ごはん	vocab-n5,vocab-n4
こぴーする	コ'/ピ'イ/スル'	こぴーする	vocab-n5
こまる	コマ'ル	こまる	vocab-n5,vocab-n4
ごめんなさい	ゴメンナサ'イ	ごめんなさい	vocab-n5
これ	コレ'	これ	vocab-n5
ごろ	ゴ'ロ	ごろ	vocab-n5
こわい	コワ'イ	こわい	vocab-n5,vocab-n4
こんげつ	コンゲツ'	こんげつ	vocab-n5
こんしゅう	コンシュウ'	こんしゅう	vocab-n5
こんな	コンナ'	こんな	vocab-n5
こんにちは	コンニチワ'	こんにちは	vocab-n5
こんばん	コ'ンバン	こんばん	vocab-n5
こんばんは	コンバンワ'	こんばんは	vocab-n5
さいふ	サイフ'	さいふ	vocab-n5
さかな	サカナ'	さかな	vocab-n5
さっかー	サ'ッカア	さっかー	vocab-n5
さっき	サ'ッキ	さっき	vocab-n5,vocab-n4
ざっし	ザッシ'	ざっし	vocab-n5,vocab-n2
さとう	サ'トオ	さとう	vocab-n5,vocab-n4
さびしい	サビシ'イ	さびしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
さむい	サム'イ	さむい	vocab-n5
さようなら	サヨオナラ'	さようなら	vocab-n5
さら	サ'ラ	さら	vocab-n5
さらいねん	サライ'ネン	さらいねん	vocab-n5
さんがつ	サ'ンガツ	さんがつ	vocab-n5
さんぽ	サ'ンポ	さんぽ	vocab-n5
さんぽする	サ'ンポ/スル'	さんぽする	vocab-n5,vocab-n4
しお	シオ'	しお	vocab-n5,vocab-n4
しか	シ'カ	しか	vocab-n5
しかくい	_シカク'イ	しかくい	vocab-n5,vocab-n3
しかし	_シカ'シ	しかし	vocab-n5,vocab-n4,vocab-n3,confusables-word
しがつ	シ'/ガツ'	しがつ	vocab-n5
じかん	ジカン'	じかん	vocab-n5
しけん	_シケ'ン	しけん	vocab-n5,vocab-n4,vocab-n2
しごと	シゴト'	しごと	vocab-n5,vocab-n4
じしょ	ジ'ショ	じしょ	vocab-n5
しずか	シ'ズカ	しずか	vocab-n5,vocab-n3
した	_シタ'	した	vocab-n5
しちがつ	_シチ'/ガツ'	しちがつ	vocab-n5
しつもん	_シツモン'	しつもん	vocab-n5
しつれいします	_シツ'レエ/シマ'_ス	しつれいします	vocab-n5,vocab-n4
じてんしゃ	ジテンシャ'	じてんしゃ	vocab-n5
しぬ	シヌ'	しぬ	vocab-n5
じぶん	ジブン'	じぶん	vocab-n5
しまる	シマ'ル	しまる	vocab-n5,vocab-n4
しめる	シメル'	しめる	vocab-n5,vocab-n4,vocab-n3,vocab-n2
しゃかい	シャ'カイ	しゃかい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
しゃしん	シャシン'	しゃしん	vocab-n5,vocab-n4
しゃつ	シャ'ツ	しゃつ	vocab-n5
しゃわー	シャ'ワア	しゃわー	vocab-n5
じゅういちがつ	ジュウイチガ'/ツ'	じゅういちがつ	vocab-n5
じゅうがつ	ジュ'ウガ/ツ'	じゅうがつ	vocab-n5
じゅうしょ	ジュ'ウショ	じゅうしょ	vocab-n5,vocab-n4
じゅーす	ジュ'ウス	じゅーす	vocab-n5
じゅうにがつ	ジュ'ウニ/ガツ'	じゅうにがつ	vocab-n5
じゅぎょう	ジュ'ギョオ	じゅぎょう	vocab-n5,vocab-n4,vocab-n3
しゅくだい	_シュクダイ'	しゅくだい	vocab-n5,vocab-n4
しゅじん	シュ'ジン	しゅじん	vocab-n5
しゅみ	シュ'ミ	しゅみ	vocab-n5,vocab-n4
じゅんびする	ジュ'ンビ/スル'	じゅんびする	vocab-n5,vocab-n4
しょうかいする	ショオカイ'/スル'	しょうかいする	vocab-n5,vocab-n4,vocab-n3
じょうず	ジョオズ'	じょうず	vocab-n5,vocab-n4
しょうゆ	ショオユ'	しょうゆ	vocab-n5,vocab-n4,vocab-n3
しょくじする	ショクジ'/スル'	しょくじする	vocab-n5
しょくどう	ショクドオ'	しょくどう	vocab-n5,vocab-n1
しる	シル'	しる	vocab-n5,vocab-n4
しろ	シ'ロ	しろ	vocab-n5
しろい	シロ'イ	しろい	vocab-n5
しんごう	シンゴオ'	しんごう	vocab-n5,vocab-n4,vocab-n3,vocab-n2
しんせつ	シンセツ'	しんせつ	vocab-n5,vocab-n4,vocab-n3,vocab-n2
しんぱいする	シンパイ'/スル'	しんぱいする	vocab-n5,vocab-n4,vocab-n3
しんぶん	シンブン'	しんぶん	vocab-n5
すいえい	スイエイ'	すいえい	vocab-n5
すいようび	スイヨ'オビ	すいようび	vocab-n5
すう	スウ'	すう	vocab-n5,vocab-n4
すーぱー	スウ'/パ'ア	すーぱー	vocab-n5
すかーと	_スカ'アト	すかーと	vocab-n5
すき	_スキ'	すき	vocab-n5
すぐ	ス'グ	すぐ	vocab-n5
すくない	_スクナ'イ	すくない	vocab-n5
すごい	スゴ'イ	すごい	vocab-n5,vocab-n4,vocab-n3
すこし	_スコ'シ	すこし	vocab-n5
すずしい	スズシ'イ	すずしい	vocab-n5,vocab-n2
すばらしい	スバラシ'イ	すばらしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
すぷーん	ス'/プウン'	すぷーん	vocab-n5
すぽーつ	_スポ'オツ	すぽーつ	vocab-n5
ずぼん	ズ'ボン	ずぼん	vocab-n5
すみません	スミマセ'ン	すみません	vocab-n5
すむ	ス'ム	すむ	vocab-n5,vocab-n3,vocab-n2
する	スル'	する	vocab-n5,vocab-n3,vocab-n2,verbs
すわる	スワル'	すわる	vocab-n5
せ	セ'	せ	vocab-n5,vocab-n4
せーたー	セ'エタア	せーたー	vocab-n5
せかい	セ'カイ	せかい	vocab-n5,vocab-n4,vocab-n3
せっけん	セッケン'	せっけん	vocab-n5,vocab-n4
ぜったい	ゼッタイ'	ぜったい	vocab-n5,vocab-n4,vocab-n2
せまい	セマ'イ	せまい	vocab-n5,vocab-n2
せんげつ	セ'ンゲツ	せんげつ	vocab-n5
せんしゅう	センシュウ'	せんしゅう	vocab-n5
せんせい	センセイ'	せんせい	vocab-n5,vocab-n2
ぜんぜん	ゼンゼン'	ぜんぜん	vocab-n5,vocab-n4
せんたくき	センタ_クキ'	せんたくき	vocab-n5
せんたくする	センタ_ク'/スル'	せんたくする	vocab-n5,vocab-n4,vocab-n3,vocab-n2
ぜんぶ	ゼ'ンブ	ぜんぶ	vocab-n5
そう	ソオ'	そう	vocab-n5,vocab-n3
そうじする	ソオ'/ジス'ル	そうじする	vocab-n5,vocab-n4
そうだ	ソオダ'	そうだ	vocab-n5
そうです	ソオデ_ス'	そうです	vocab-n5
そこ	ソコ'	そこ	vocab-n5
そして	ソ_シテ'	そして	vocab-n5
そちら	ソチラ'	そちら	vocab-n5
そと	ソ'ト	そと	vocab-n5
その	ソノ'	その	vocab-n5
そら	ソ'ラ	そら	vocab-n5,vocab-n4
それ	ソレ'	それ	vocab-n5
それから	ソレカラ'	それから	vocab-n5
それで	ソレデ'	それで	vocab-n5,vocab-n4,vocab-n3,confusables-word
それに	ソレニ'	それに	vocab-n5,vocab-n4,vocab-n3,vocab-n2
そろそろ	ソ'ロソロ	そろそろ	vocab-n5,vocab-n4,vocab-n3,vocab-n2
そんな	ソンナ'	そんな	vocab-n5
たい	タ'イ	たい	vocab-n5
だいがく	ダイガク'	だいがく	vocab-n5
だいきらい	ダ'イキライ	だいきらい	vocab-n5
だいじょうぶ	ダイジョ'オブ	だいじょうぶ	vocab-n5
だいすき	ダ'イ_スキ	だいすき	vocab-n5
たいせつ	タイセツ'	たいせつ	vocab-n5,vocab-n4,vocab-n3,vocab-n2
だいたい	ダイタイ'	だいたい	vocab-n5,vocab-n4,vocab-n3,confusables-word
だいどころ	ダイドコロ'	だいどころ	vocab-n5
たいへん	タイヘン'	たいへん	vocab-n5,vocab-n3
たおる	タオ'ル	たおる	vocab-n5,vocab-n4
たかい	タカ'イ	たかい	vocab-n5
だから	ダ'カラ	だから	vocab-n5,vocab-n3
たくさん	タ_クサン'	たくさん	vocab-n5
たくしー	タク'シイ	たくしー	vocab-n5
だけ	ダケ'	だけ	vocab-n5
だす	ダ'ス	だす	vocab-n5
ただいま	タダイマ'	ただいま	vocab-n5
ただしい	タダシ'イ	ただしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
たつ	タ'ツ	たつ	vocab-n5,vocab-n4
たのしい	タノシ'イ	たのしい	vocab-n5,vocab-n4,vocab-n3
たのむ	タノ'ム	たのむ	vocab-n5,vocab-n4,vocab-n3
たぶん	タ'ブン	たぶん	vocab-n5,confusables-word
たべもの	タベ'モノ	たべもの	vocab-n5
たべる	タベ'ル	たべる	vocab-n5
たまご	タマ'ゴ	たまご	vocab-n5
たまに	タマニ'	たまに	vocab-n5,vocab-n4,vocab-n3,confusables-word
ため	タメ'	ため	vocab-n5
だれ	ダレ'	だれ	vocab-n5
たんじょうび	タンジョ'オビ	たんじょうび	vocab-n5,vocab-n3
だんだん	ダンダン'	だんだん	vocab-n5,vocab-n4,vocab-n3,vocab-n2
ちいさい	チイサ'イ	ちいさい	vocab-n5
ちかい	_チカ'イ	ちかい	vocab-n5
ちがう	チガウ'	ちがう	vocab-n5
ちかく	_チカ'ク	ちかく	vocab-n5,vocab-n2
ちかてつ	_チカテツ'	ちかてつ	vocab-n5
ちず	チ'ズ	ちず	vocab-n5
ちゃわん	チャワン'	ちゃわん	vocab-n5
ちゃんと	チャント'	ちゃんと	vocab-n5,vocab-n4,vocab-n3
ちゅうごく	チュ'ウゴク	ちゅうごく	vocab-n5
ちょっと	チョ'ット	ちょっと	vocab-n5
ちょっとまってください	チョ'ット/マ'ッテ/クダサ'イ	ちょっとまってください	vocab-n5
つかう	ツ'カア	つかう	vocab-n5
つかれる	ツ'カレル	つかれる	vocab-n5
つく	ツ'ク	つく	vocab-n5,vocab-n4,vocab-n2
つくえ	_ツクエ'	つくえ	vocab-n5
つくる	_ツク'ル	つくる	vocab-n5
つける	_ツケ'ル	つける	vocab-n5,vocab-n4
つまらない	ツマラ'ナイ	つまらない	vocab-n5,vocab-n2
つめたい	ツメタイ'	つめたい	vocab-n5,vocab-n2
つもり	ツモリ'	つもり	vocab-n5
つよい	ツヨ'イ	つよい	vocab-n5,vocab-n2
て	テ'	て	vocab-n5
てぃーしゃつ	ティ'イシャツ	てぃーしゃつ	vocab-n5
ていねい	テ'イネイ	ていねい	vocab-n5,vocab-n4,vocab-n3
てーぶる	テエブル'	てーぶる	vocab-n5
でかける	デカケル'	でかける	vocab-n5
てがみ	テガミ'	てがみ	vocab-n5,vocab-n3
できる	デキ'ル	できる	vocab-n5
でぐち	デ'グチ	でぐち	vocab-n5,vocab-n4
でしょう	デ'ショオ	でしょう	vocab-n5
てすと	テ'/_スト'	てすと	vocab-n5
てにす	テ'ニ/ス'	てにす	vocab-n5
でぱーと	デ'/パ'アト	でぱーと	vocab-n5
てはいけない	テ'ワ/イケナイ'	てはいけない	vocab-n5
でも	デ'モ	でも	vocab-n5
てもいい	テ'モ/イ'イ	てもいい	vocab-n5
でる	デ'ル	でる	vocab-n5
てれび	テ'レビ	てれび	vocab-n5
てんいん	テンイン'	てんいん	vocab-n5
てんき	テンキ'	てんき	vocab-n5
でんき	デ'ンキ	でんき	vocab-n5
でんしゃ	デンシャ'	でんしゃ	vocab-n5
でんわ	デンワ'	でんわ	vocab-n5
でんわする	デンワ'/スル'	でんわする	vocab-n5
でんわばんごう	デンワバ'ンゴオ	でんわばんごう	vocab-n5
と	ト'	と	vocab-n5
どあ	ドア'	どあ	vocab-n5
どいつ	ド'イツ	どいつ	vocab-n5
といれ	ト'/イレ'	といれ	vocab-n5
どう	ド'オ	どう	vocab-n5
どういたしまして	ド'オ/イタシマ'_シテ	どういたしまして	vocab-n5
どうして	ド'オ_シテ	どうして	vocab-n5
どうぞ	ド'オゾ	どうぞ	vocab-n5
どうぶつ	ドオブツ'	どうぶつ	vocab-n5,vocab-n4,vocab-n2
どうやって	ド'オヤッテ	どうやって	vocab-n5
とお	ト'オ	とお	vocab-n5
とおい	トオイ'	とおい	vocab-n5
ときどき	トキドキ'	ときどき	vocab-n5,vocab-n4,vocab-n3
とくに	ト'クニ	とくに	vocab-n5,vocab-n4,vocab-n3,vocab-n2
とくべつ	トクベツ'	とくべつ	vocab-n5,vocab-n4,vocab-n3,vocab-n2
とけい	トケイ'	とけい	vocab-n5
どこ	ド'コ	どこ	vocab-n5
ところ	トコロ'	ところ	vocab-n5
としょかん	トショカン'	としょかん	vocab-n5
どちら	ド'チラ	どちら	vocab-n5
とても	トテモ'	とても	vocab-n5
とどく	トド'ク	とどく	vocab-n5,vocab-n4,vocab-n3,vocab-n2
となり	トナリ'	となり	vocab-n5,vocab-n4
どの	ド'ノ	どの	vocab-n5
どのくらい	ド'ノクライ	どのくらい	vocab-n5
とぶ	トブ'	とぶ	vocab-n5
とまる	トマル'	とまる	vocab-n5,vocab-n4,vocab-n3
とめる	トメル'	とめる	vocab-n5,vocab-n4,vocab-n3
ともだち	トモダチ'	ともだち	vocab-n5
どようび	ドヨオビ'	どようび	vocab-n5
とり	ト'リ	とり	vocab-n5
とる	ト'ル	とる	vocab-n5,vocab-n3,vocab-n2
どれ	ド'レ	どれ	vocab-n5
どんな	ド'ンナ	どんな	vocab-n5
ないふ	ナ'イ/フ'	ないふ	vocab-n5
なか	ナ'カ	なか	vocab-n5
ながい	ナガ'イ	ながい	vocab-n5
なく	ナ'ク	なく	vocab-n5,vocab-n4
なくす	ナ_クス'	なくす	vocab-n5
