text	kana	fed_text	sources
さて	サ'テ	さて	vocab-n4,vocab-n3
さらりーまん	サラ'リイ/マン'	さらりーまん	vocab-n4
さわやか	サワ'ヤカ	さわやか	vocab-n4,vocab-n3,vocab-n2
さわる	サワル'	さわる	vocab-n4,vocab-n3
さんかする	サ'ンカ/スル'	さんかする	vocab-n4,vocab-n3
さんぎょう	サンギョオ'	さんぎょう	vocab-n4,vocab-n3,vocab-n2
さんせいする	サンセイ'/スル'	さんせいする	vocab-n4,vocab-n3
しあい	シアイ'	しあい	vocab-n4
しかたがない	_シカタガ'/ナ'イ	しかたがない	vocab-n4
しかる	_シカル'	しかる	vocab-n4,vocab-n3
じけん	ジケン'	じけん	vocab-n4,vocab-n3,vocab-n2
じこ	ジ'コ	じこ	vocab-n4,vocab-n3,vocab-n2
ししゅつ	_シ'/シュツ'	ししゅつ	vocab-n4,vocab-n2
じしん	ジシン'	じしん	vocab-n4,vocab-n3,vocab-n2
しぜん	シゼン'	しぜん	vocab-n4,vocab-n3,vocab-n2
しぜんに	シゼンニ'	しぜんに	vocab-n4
したがって	_シタガッテ'	したがって	vocab-n4,vocab-n3,vocab-n2
したしい	_シタシ'イ	したしい	vocab-n4,vocab-n3,vocab-n2
しっかり	シッカ'リ	しっかり	vocab-n4,vocab-n3,vocab-n2
じっさいに	ジッサイニ'	じっさいに	vocab-n4,vocab-n2
しなもの	シナモノ'	しなもの	vocab-n4
しばらく	シバ'ラク	しばらく	vocab-n4
しばる	シバ'ル	しばる	vocab-n4,vocab-n2
しま	シマ'	しま	vocab-n4,vocab-n3
じみ	ジミ'	じみ	vocab-n4,vocab-n3,vocab-n2,vocab-n1
じむしょ	ジ'ムショ	じむしょ	vocab-n4
じゃ	ジャ'	じゃ	vocab-n4
しやくしょ	シヤ_クショ'	しやくしょ	vocab-n4
しゃちょう	シャチョオ'	しゃちょう	vocab-n4
じゃま	ジャ'/マ'	じゃま	vocab-n4
しゅうかん	シュウカン'	しゅうかん	vocab-n4,vocab-n3,vocab-n2
しゅうしょく	シュウショク'	しゅうしょく	vocab-n4,vocab-n3,vocab-n2
しゅうしょくする	シュウショ_ク'/スル'	しゅうしょくする	vocab-n4,vocab-n3
じゆうに	ジユ'ウニ	じゆうに	vocab-n4
しゅうにゅう	シュウニュウ'	しゅうにゅう	vocab-n4,vocab-n3,vocab-n2
じゅうぶん	ジュウブ'ン	じゅうぶん	vocab-n4,vocab-n3
しゅうりする	シュ'ウリ/スル'	しゅうりする	vocab-n4,vocab-n3
しゅじゅつ	シュジュツ'	しゅじゅつ	vocab-n4,vocab-n3,vocab-n2
しゅっせきする	シュッセ_キ'/スル'	しゅっせきする	vocab-n4
しゅっぱつ	シュッパツ'	しゅっぱつ	vocab-n4,vocab-n3
しゅっぱつする	シュッパ_ツ'/スル'	しゅっぱつする	vocab-n4,vocab-n3
じゅんび	ジュ'ンビ	じゅんび	vocab-n4,vocab-n2
しょうかい	ショオ'カイ	しょうかい	vocab-n4
じょうぎ	ジョ'オギ	じょうぎ	vocab-n4
じょうし	ジョ'オシ	じょうし	vocab-n4,vocab-n3
しょうじき	ショオジ'キ	しょうじき	vocab-n4,vocab-n3
しょうしょう	ショオショオ'	しょうしょう	vocab-n4
しょうせつ	ショオセツ'	しょうせつ	vocab-n4
しょうたいする	ショオタイ'/スル'	しょうたいする	vocab-n4
しょうぼうしょ	ショオボ'オショ	しょうぼうしょ	vocab-n4
しょくぎょう	ショクギョオ'	しょくぎょう	vocab-n4,vocab-n3
しょくぶつ	ショクブツ'	しょくぶつ	vocab-n4,vocab-n2
しょくりょうひん	ショクリョオヒ'ン	しょくりょうひん	vocab-n4
しょっちゅう	ショ'ッチュウ	しょっちゅう	vocab-n4,vocab-n2
しょっぱい	ショッパ'イ	しょっぱい	vocab-n4
しらべる	シラベ'ル	しらべる	vocab-n4,vocab-n3
しんけん	シンケン'	しんけん	vocab-n4,vocab-n3,vocab-n2
じんこう	ジンコオ'	じんこう	vocab-n4,vocab-n3,vocab-n2
じんじゃ	ジ'ンジャ	じんじゃ	vocab-n4,vocab-n3
しんじる	シンジ'ル	しんじる	vocab-n4,vocab-n3,vocab-n2
しんせき	シンセキ'	しんせき	vocab-n4,vocab-n3
しんせん	シンセン'	しんせん	vocab-n4,vocab-n3,vocab-n2
す	ス'	す	vocab-n4,vocab-n3
ずいぶん	ズ'イブン	ずいぶん	vocab-n4,confusables-word
すうがく	スウガク'	すうがく	vocab-n4,vocab-n2
すーつ	スウツ'	すーつ	vocab-n4
すぐに	ス'グニ	すぐに	vocab-n4
すこしも	_スコシモ'	すこしも	vocab-n4,vocab-n3
すっかり	スッカ'リ	すっかり	vocab-n4,vocab-n2,confusables-word
すっぱい	スッパ'イ	すっぱい	vocab-n4,vocab-n3
すてき	_ステキ'	すてき	vocab-n4,vocab-n3,vocab-n2
すてる	_ステル'	すてる	vocab-n4,vocab-n3
すな	ス'ナ	すな	vocab-n4,vocab-n3
すなお	スナオ'	すなお	vocab-n4,vocab-n3,vocab-n2
すなわち	スナ'ワチ	すなわち	vocab-n4,vocab-n3,vocab-n2,confusables-word
すると	スルト'	すると	vocab-n4,vocab-n2,confusables-word
するどい	スルド'イ	するどい	vocab-n4,vocab-n3,vocab-n2
せいかく	セイカク'	せいかく	vocab-n4,vocab-n3,vocab-n2
せいかくに	セイカクニ'	せいかくに	vocab-n4
ぜいきん	ゼ'/イキ'ン	ぜいきん	vocab-n4,vocab-n3,vocab-n2
せいじ	セ'イジ	せいじ	vocab-n4,vocab-n3,vocab-n2
せいしきに	セイ_シキニ'	せいしきに	vocab-n4
せいせき	セイセキ'	せいせき	vocab-n4,vocab-n3,vocab-n2
ぜいたく	ゼイタ'ク	ぜいたく	vocab-n4,vocab-n3,vocab-n2
せいひん	セイヒン'	せいひん	vocab-n4,vocab-n3,vocab-n2
せき	セ'キ	せき	vocab-n4
せっかく	セッカク'	せっかく	vocab-n4,vocab-n3,vocab-n2,confusables-word
せつめい	セツメイ'	せつめい	vocab-n4,vocab-n3,vocab-n2
せつめいする	セツメイ'/スル'	せつめいする	vocab-n4,vocab-n3
せなか	セナカ'	せなか	vocab-n4,vocab-n3
そうだん	ソオダ'ン	そうだん	vocab-n4,vocab-n3
そうだんする	ソオダン'/スル'	そうだんする	vocab-n4,vocab-n3
そうりょう	ソオリョオ'	そうりょう	vocab-n4,vocab-n3
そだつ	ソダ'ツ	そだつ	vocab-n4,vocab-n3,vocab-n2
そだてる	ソダテ'ル	そだてる	vocab-n4,vocab-n3,vocab-n2
そつぎょう	ソツギョオ'	そつぎょう	vocab-n4,vocab-n3,vocab-n2
そつぎょうする	ソツギョオ'/スル'	そつぎょうする	vocab-n4,vocab-n3
そっくり	ソック'リ	そっくり	vocab-n4
そのうえ	ソノウエ'	そのうえ	vocab-n4,vocab-n3,vocab-n2
そのうち	ソノ'/ウチ'	そのうち	vocab-n4,confusables-word
そのため	ソノ'/タメ'	そのため	vocab-n4,vocab-n3
そのほか	ソノ'/ホカ'	そのほか	vocab-n4
そふ	ソ'/フ'	そふ	vocab-n4
そぼ	ソ'/ボ'	そぼ	vocab-n4
それでは	ソレデ'ワ	それでは	vocab-n4,vocab-n3
それとも	ソレト'モ	それとも	vocab-n4,vocab-n3,vocab-n2
それなら	ソレナ'ラ	それなら	vocab-n4
ぞんじる	ゾンジ'ル	ぞんじる	vocab-n4,vocab-n2
たいいん	タイイン'	たいいん	vocab-n4,vocab-n3
たいいんする	タイイン'/スル'	たいいんする	vocab-n4,vocab-n3
だいがくいん	ダイガクイン'	だいがくいん	vocab-n4,vocab-n3
たいくつ	タイ_クツ'	たいくつ	vocab-n4
だいじ	ダイジ'	だいじ	vocab-n4,vocab-n3
だいぶ	ダイブ'	だいぶ	vocab-n4,confusables-word
たいふう	タイフウ'	たいふう	vocab-n4,vocab-n3
たいよう	タイヨウ'	たいよう	vocab-n4,vocab-n3
たおす	タオ'ス	たおす	vocab-n4,vocab-n3
たおれる	タオレ'ル	たおれる	vocab-n4,vocab-n3
だく	ダク'	だく	vocab-n4
たしか	タ'_シカ	たしか	vocab-n4,vocab-n3
たしかに	タ'_シカニ	たしかに	vocab-n4,vocab-n3,vocab-n2
たしかめる	タ_シカメ'ル	たしかめる	vocab-n4,vocab-n2
たしょう	タショオ'	たしょう	vocab-n4,vocab-n3
たずねる	タズネ'ル	たずねる	vocab-n4
たたかう	タタカウ'	たたかう	vocab-n4,vocab-n3,vocab-n2
たたく	タタ'ク	たたく	vocab-n4,vocab-n3
ただし	タ'ダシ	ただし	vocab-n4,vocab-n3,vocab-n2
たたみ	タタミ'	たたみ	vocab-n4
たたむ	タタム'	たたむ	vocab-n4,vocab-n2
たったいま	タッタ'/イ'マ	たったいま	vocab-n4
たてもの	タテ'モノ	たてもの	vocab-n4
たてる	タテ'ル	たてる	vocab-n4,vocab-n3
たとえ	タトエ'	たとえ	vocab-n4,vocab-n2,confusables-word
たな	タ'ナ	たな	vocab-n4,vocab-n3
だめ	ダメ'	だめ	vocab-n4
ためす	タメ'ス	ためす	vocab-n4
だらしない	ダラシナ'イ	だらしない	vocab-n4
たりる	タリル'	たりる	vocab-n4,vocab-n3
だるい	ダル'イ	だるい	vocab-n4,vocab-n3,vocab-n2
だんぼう	ダンボオ'	だんぼう	vocab-n4,vocab-n3
ち	チ'	ち	vocab-n4,vocab-n3
ちか	_チカ'	ちか	vocab-n4
ちから	チ'カラ	ちから	vocab-n4
ちなみに	チナミニ'	ちなみに	vocab-n4,vocab-n3,vocab-n2
ちほう	_チホオ'	ちほう	vocab-n4
ちゅういする	チュ'ウイ/スル'	ちゅういする	vocab-n4,vocab-n3
ちゅうがっこう	チュウガッコオ'	ちゅうがっこう	vocab-n4
ちゅうしゃ	チュウシャ'	ちゅうしゃ	vocab-n4,vocab-n3
ちゅうしゃじょう	チュウシャ'ジョオ	ちゅうしゃじょう	vocab-n4,vocab-n3
ちゅうもん	チュウモン'	ちゅうもん	vocab-n4,vocab-n3
ちょきん	チョキン'	ちょきん	vocab-n4,vocab-n3,vocab-n2
ちょくせつ	チョ_クセツ'	ちょくせつ	vocab-n4,vocab-n3
ちり	チ'リ	ちり	vocab-n4
ちりょう	チリョオ'	ちりょう	vocab-n4,vocab-n3,vocab-n2
つうちょう	ツウチョオ'	つうちょう	vocab-n4
つかまえる	_ツカマエル'	つかまえる	vocab-n4,vocab-n3
つかまる	_ツカマル'	つかまる	vocab-n4
つかむ	_ツカ'ム	つかむ	vocab-n4,vocab-n3
つき	_ツキ'	つき	vocab-n4,vocab-n3
つぎつぎ	ツギ'ツギ	つぎつぎ	vocab-n4
つぎに	ツギ'ニ	つぎに	vocab-n4
つけもの	_ツケ'モノ	つけもの	vocab-n4
つたえる	_ツタエル'	つたえる	vocab-n4,vocab-n3
つたわる	_ツタワル'	つたわる	vocab-n4,vocab-n3
つづく	ツズク'	つづく	vocab-n4,vocab-n3
つづける	ツズケル'	つづける	vocab-n4,vocab-n3
つつむ	_ツツ'ム	つつむ	vocab-n4,vocab-n3
つなみ	ツナミ'	つなみ	vocab-n4,vocab-n3,vocab-n2
つらい	ツライ'	つらい	vocab-n4,vocab-n3
ていしょく	テイショク'	ていしょく	vocab-n4
ていねいに	テ'イネイニ	ていねいに	vocab-n4
でーた	デ'エタ	でーた	vocab-n4
てきとう	テ_キトオ'	てきとう	vocab-n4,vocab-n3
てつづき	テツ'ズキ	てつづき	vocab-n4,vocab-n3,vocab-n2
では	デ'ワ	では	vocab-n4,vocab-n3
てら	テ'ラ	てら	vocab-n4,vocab-n3
てん	テ'ン	てん	vocab-n4,vocab-n3
てんきよほう	テンキヨ'ホオ	てんきよほう	vocab-n4,vocab-n3
てんじょう	テンジョオ'	てんじょう	vocab-n4,vocab-n3,vocab-n2
てんしょく	テンショク'	てんしょく	vocab-n4,vocab-n3,vocab-n2
てんらんかい	テンランカ'イ	てんらんかい	vocab-n4,vocab-n3,vocab-n2
どうぐ	ドオ'グ	どうぐ	vocab-n4,vocab-n3,vocab-n2
とうぜん	トオゼン'	とうぜん	vocab-n4,vocab-n3,vocab-n2
とうちゃく	トオチャク'	とうちゃく	vocab-n4,vocab-n3
とうちゃくする	トオチャ_ク'/スル'	とうちゃくする	vocab-n4,vocab-n3
とうとう	トオトオ'	とうとう	vocab-n4,vocab-n3,vocab-n2,confusables-word
どうぶつえん	ド'オ/ブツエン'	どうぶつえん	vocab-n4
どうりょう	ドオリョオ'	どうりょう	vocab-n4,vocab-n3,vocab-n2
どうろ	ド'オロ	どうろ	vocab-n4
とおす	ト'オス	とおす	vocab-n4,vocab-n3
とおる	トオル'	とおる	vocab-n4
とかい	トカイ'	とかい	vocab-n4
とくい	トクイ'	とくい	vocab-n4,vocab-n3,vocab-n1
ところが	トコロ'ガ	ところが	vocab-n4,vocab-n3,vocab-n2,confusables-word
ところで	トコロ'デ	ところで	vocab-n4,vocab-n3,vocab-n2
とっきゅう	トッキュウ'	とっきゅう	vocab-n4
とつぜん	トツゼン'	とつぜん	vocab-n4,vocab-n3,vocab-n2
とどけ	トド'ケ	とどけ	vocab-n4,vocab-n3,vocab-n2
とどけで	トドケデ'	とどけで	vocab-n4,vocab-n3
とどける	トドケ'ル	とどける	vocab-n4,vocab-n3,vocab-n2
どりょくする	ド'リョ_ク/スル'	どりょくする	vocab-n4,vocab-n3
どろ	ド'ロ	どろ	vocab-n4,vocab-n3
どろぼう	ドロボオ'	どろぼう	vocab-n4
どん	ド'ン	どん	vocab-n4
どんどん	ド'ンドン	どんどん	vocab-n4,vocab-n3
どんぶり	ドンブリ'	どんぶり	vocab-n4
なお	ナ'オ	なお	vocab-n4,vocab-n3,vocab-n2
なおす	ナ'/オ'ス	なおす	vocab-n4,vocab-n3
なおる	ナオ'ル	なおる	vocab-n4,vocab-n3
なかなか	ナカナカ'	なかなか	vocab-n4,vocab-n3,confusables-word
なげる	ナゲ'ル	なげる	vocab-n4,vocab-n3,vocab-n2
なさけない	ナサケナ'イ	なさけない	vocab-n4,vocab-n3,vocab-n2
なぜなら	ナ'ゼナラ	なぜなら	vocab-n4,vocab-n3,vocab-n2
なつかしい	ナ_ツカシ'イ	なつかしい	vocab-n4,vocab-n3,vocab-n2
なみだ	ナ'ミダ	なみだ	vocab-n4,vocab-n3
なやむ	ナヤ'ム	なやむ	vocab-n4,vocab-n3,vocab-n2
なれる	ナレ'ル	なれる	vocab-n4,vocab-n3,vocab-n2
にあう	ニ'/ア'ウ	にあう	vocab-n4
におう	ニ'/オ'ウ	におう	vocab-n4
にがい	ニガ'イ	にがい	vocab-n4,vocab-n3
にがて	ニガテ'	にがて	vocab-n4,vocab-n3
にぎる	ニギル'	にぎる	vocab-n4,vocab-n3,vocab-n2
にげる	ニゲ'ル	にげる	vocab-n4,vocab-n3,vocab-n2
にじ	ニジ'	にじ	vocab-n4,vocab-n3
にっき	ニ'ッキ	にっき	vocab-n4,vocab-n3
にぶい	ニブ'イ	にぶい	vocab-n4,vocab-n3,vocab-n2
にゅういん	ニュウイン'	にゅういん	vocab-n4,vocab-n3
にゅういんする	ニュウイン'/スル'	にゅういんする	vocab-n4,vocab-n3
にゅうがく	ニュウガク'	にゅうがく	vocab-n4,vocab-n3,vocab-n2
にゅうがくする	ニュウガ_ク'/スル'	にゅうがくする	vocab-n4,vocab-n3
にる	ニル'	にる	vocab-n4
