text	kana	fed_text	sources
いっかく	イッカク'	いっかく	vocab-n1
いっかん	イッカン'	いっかん	vocab-n1
いっきいちゆう	イッキイチユウ'	いっきいちゆう	vocab-n1
いっきとうせん	イッ_キトオ'セン	いっきとうせん	vocab-n1
いつくしむ	イ_ツクシ'ム	いつくしむ	vocab-n1
いっしゅうする	イッシュウ'/スル'	いっしゅうする	vocab-n1
いっしょくそくはつ	イッショ_クソク'ハツ	いっしょくそくはつ	vocab-n1
いっしんどうたい	イッシンド'オタイ	いっしんどうたい	vocab-n1
いっしんふらん	イッシンフ'ラン	いっしんふらん	vocab-n1
いっすんさきはやみ	イッスンサキワ'/ヤミ'	いっすんさきはやみ	vocab-n1
いっせきにちょう	イッセキニ'チョオ	いっせきにちょう	vocab-n1
いつだつする	イツダ_ツ'/スル'	いつだつする	vocab-n1
いっちょういっせき	イッチョオイッセ'キ	いっちょういっせき	vocab-n1
いっちょういったん	イッチョオイッ'タン	いっちょういったん	vocab-n1
いっちょうゆうじ	イッチョオ'/ユ'ウジ	いっちょうゆうじ	vocab-n1
いっぺんする	イッペン'/スル'	いっぺんする	vocab-n1
いつわ	イツワ'	いつわ	vocab-n1
いとう	イトオ'	いとう	vocab-n1
いとおしい	イトオシ'イ	いとおしい	vocab-n1
いとぐち	イト'グチ	いとぐち	vocab-n1
いとてき	イ'ト/テ'キ	いとてき	vocab-n1
いどむ	イド'ム	いどむ	vocab-n1
いにんする	イニン'/スル'	いにんする	vocab-n1
いのなかのかわず	イ'ノ/ナ'カノ/カワズ'	いのなかのかわず	vocab-n1
いはいする	イハイ'/スル'	いはいする	vocab-n1
いばらのみち	イバラノ'/ミ'チ	いばらのみち	vocab-n1
いふうどうどう	イフウ'/ド'オ/ド'オ	いふうどうどう	vocab-n1
いぶす	イブ'ス	いぶす	vocab-n1
いぼう	イボオ'	いぼう	vocab-n1
いましめる	イマシメ'ル	いましめる	vocab-n1
いむ	イ'ム	いむ	vocab-n1
いやおうなしに	イヤオオナ'シニ	いやおうなしに	vocab-n1
いやしい	イヤシ'イ	いやしい	vocab-n1
いやしめる	イヤシメ'ル	いやしめる	vocab-n1
いやみ	イヤミ'	いやみ	vocab-n1
いわぬがはな	イワヌ'ガ/カ'ナ、ハ'、ナ'	いわぬがkana:ハ'ナ	vocab-n1
いんがおうほう	インガオオ'ホオ	いんがおうほう	vocab-n1
いんきょする	イ'ンキョ/スル'	いんきょする	vocab-n1
いんけん	インケン'	いんけん	vocab-n1
いんしゅう	インシュウ'	いんしゅう	vocab-n1
いんせき	インセ'キ	いんせき	vocab-n1
いんねん	インネン'	いんねん	vocab-n1
いんぶん	インブン'	いんぶん	vocab-n1
いんぺい	インペイ'	いんぺい	vocab-n1
いんぼう	インボオ'	いんぼう	vocab-n1
いんりょく	インリョク'	いんりょく	vocab-n1
うかがう	ウカガウ'	うかがう	vocab-n1
うがつ	ウガ'ツ	うがつ	vocab-n1
うけおう	ウケオ'ウ	うけおう	vocab-n1
うごめく	ウゴメ'ク	うごめく	vocab-n1
うしろめたい	ウシロメタ'イ	うしろめたい	vocab-n1
うすきみわるい	ウ_スキミワル'イ	うすきみわるい	vocab-n1
うずくまる	ウズクマ'ル	うずくまる	vocab-n1
うすぐらい	ウスグラ'イ	うすぐらい	vocab-n1
うそぶく	ウソブ'ク	うそぶく	vocab-n1
うちのめす	ウチノメ'ス	うちのめす	vocab-n1
うちまく	ウチマク'	うちまく	vocab-n1
うつむく	ウツム'ク	うつむく	vocab-n1
うでにおぼえがある	ウデ'ニ/オボ'エガ/ア'ル	うでにおぼえがある	vocab-n1
うでをふるう	ウデ'オ/フルウ'	うでをふるう	vocab-n1
うとむ	ウト'ム	うとむ	vocab-n1
うまのみみにねんぶつ	ウマ'ノ/ミミ'ニ/ネンブツ'	うまのみみにねんぶつ	vocab-n1
うみせんやません	ウミセンヤマセン'	うみせんやません	vocab-n1
うやまう	ウヤマ'ウ	うやまう	vocab-n1
うよきょくせつ	ウヨキョク'セツ	うよきょくせつ	vocab-n1
うらがね	ウラガネ'	うらがね	vocab-n1
うらはら	ウラハラ'	うらはら	vocab-n1
うわさをすればかげ	ウワサオ'/スレ'バ/カ'ゲ	うわさをすればかげ	vocab-n1
うんようする	ウ'ンヨオスル	うんようする	vocab-n1
えいこせいすい	エイコセイ'スイ	えいこせいすい	vocab-n1
えいだん	エイダン'	えいだん	vocab-n1
えいびん	エイビン'	えいびん	vocab-n1
えいり	エイリ'	えいり	vocab-n1
えぐる	エグ'ル	えぐる	vocab-n1
えそ	エ'/ソ'	えそ	vocab-n1
えっけんする	エッケン'/スル'	えっけんする	vocab-n1
えんえき	エンエキ'	えんえき	vocab-n1
えんげん	エンゲン'	えんげん	vocab-n1
えんざい	エンザ'/イ'	えんざい	vocab-n1
えんしょ	エ'ンショ	えんしょ	vocab-n1
えんしんりょく	エンシ'ンリョク	えんしんりょく	vocab-n1
えんせい	エンセイ'	えんせい	vocab-n1
えんのしたのちからもち	エ'ンノ/_シタ'/ノチ'カラ/モチ'	えんのしたのちからもち	vocab-n1
えんまん	エンマ'ン	えんまん	vocab-n1
えんようする	エンヨオ'/スル'	えんようする	vocab-n1
おいかぜ	オイカゼ'	おいかぜ	vocab-n1
おいつめる	オイツメ'ル	おいつめる	vocab-n1
おうかくまく	オオカクマク'	おうかくまく	vocab-n1
おうきゅうそち	オオキュウ'ソチ	おうきゅうそち	vocab-n1
おうこうする	オオコオ'/スル'	おうこうする	vocab-n1
おうせい	オウ'セイ	おうせい	vocab-n1
おうへい	オオヘイ'	おうへい	vocab-n1
おうぼう	オオボオ'	おうぼう	vocab-n1
おうみょう	オ'ウ/ミョ'オ	おうみょう	vocab-n1
おうりょう	オオリョオ'	おうりょう	vocab-n1
おえつ	オエツ'	おえつ	vocab-n1
おおよそ	オオヨソ'	おおよそ	vocab-n1
おかす	オカス'	おかす	vocab-n1
おくそくする	オ_クソ_ク'/スル'	おくそくする	vocab-n1
おくち	オ'_クチ	おくち	vocab-n1
おくのて	オクノテ'	おくのて	vocab-n1
おくゆかしい	オクユカシ'イ	おくゆかしい	vocab-n1
おしはかる	オ_シハカ'ル	おしはかる	vocab-n1
おしむ	オシ'ム	おしむ	vocab-n1
おしょく	オショク'	おしょく	vocab-n1
おずおずと	オ'ズオズ/ト'	おずおずと	vocab-n1
おぞましい	オゾマシ'イ	おぞましい	vocab-n1
おそるおそる	オソルオ'ソル	おそるおそる	vocab-n1
おどす	オドス'	おどす	vocab-n1
おににかなぼう	オニ'ニ/カナボオ'	おににかなぼう	vocab-n1
おね	オ'ネ	おね	vocab-n1
おののく	オノノ'ク	おののく	vocab-n1
おびただしい	オビタダシ'イ	おびただしい	vocab-n1
おびにみじかしたすきにながし	オビニ'/ミジ'カ_シタ/_スキニ'/ナガ'シ	おびにみじかしたすきにながし	vocab-n1
おぼつかない	オボ_ツカナイ'	おぼつかない	vocab-n1
おもいきって	オモイキ'ッテ	おもいきって	vocab-n1
おもいきり	オモイ'/キリ'	おもいきり	vocab-n1
おもうぞんぶん	オモ'ウゾンブン	おもうぞんぶん	vocab-n1
おもはゆい	オモハユ'イ	おもはゆい	vocab-n1
おもむき	オモムキ'	おもむき	vocab-n1
おもむく	オモム'ク	おもむく	vocab-n1
おもむろに	オモムロニ'	おもむろに	vocab-n1
おりあう	オリア'ウ	おりあう	vocab-n1
おりから	オリ'カラ	おりから	vocab-n1
おりふし	オリ_フシ'	おりふし	vocab-n1
おろしね	オロシネ'	おろしね	vocab-n1
おんこちしん	オンコ_チシン'	おんこちしん	vocab-n1
おんしする	オ'ン/_シス'ル	おんしする	vocab-n1
おんしつこうか	オン_シツ'/コ'ウカ	おんしつこうか	vocab-n1
おんしゃ	オンシャ'	おんしゃ	vocab-n1
おんしょう	オンショオ'	おんしょう	vocab-n1
おんどく	オンドク'	おんどく	vocab-n1
おんびん	オンビン'	おんびん	vocab-n1
おんをあだでかえす	オ'ンオ/アダ'デ/カ'エス	おんをあだでかえす	vocab-n1
かいがいしく	カイガイシ'ク	かいがいしく	vocab-n1
かいかつ	カイカツ'	かいかつ	vocab-n1
かいき	カ'イキ	かいき	vocab-n1
かいこ	カ'イコ	かいこ	vocab-n1
かいこう	カイコオ'	かいこう	vocab-n1
かいこてき	カ'イ/コテキ'	かいこてき	vocab-n1
かいざん	カイザン'	かいざん	vocab-n1
がいさんする	ガイサン'/スル'	がいさんする	vocab-n1
かいしゅう	カイシュウ'	かいしゅう	vocab-n1
かいじゅうする	カイジュウ'/スル'	かいじゅうする	vocab-n1
かいしょう	カイショオ'	かいしょう	vocab-n1
かいしんする	カイシン'/スル'	かいしんする	vocab-n1
かいせい	カイセイ'	かいせい	vocab-n1
がいせん	ガイセン'	がいせん	vocab-n1
かいそう	カ'イソオ	かいそう	vocab-n1
かいそうする	カイソオ'/スル'	かいそうする	vocab-n1
かいちょう	カイチョオ'	かいちょう	vocab-n1
かいちんする	カイチン'/スル'	かいちんする	vocab-n1
がいとうする	ガイトオ'/スル'	がいとうする	vocab-n1
かいない	カ'イ/ナ'イ	かいない	vocab-n1
がいむ	ガ'イム	がいむ	vocab-n1
かいめいする	カイメイ'/スル'	かいめいする	vocab-n1
がいめん	ガイメン'	がいめん	vocab-n1
かいよう	カイヨオ'	かいよう	vocab-n1
かいらい	カイライ'	かいらい	vocab-n1
かいりする	カ'イリ/スル'	かいりする	vocab-n1
かいりゅう	カイリュウ'	かいりゅう	vocab-n1
かいろ	カ'イロ	かいろ	vocab-n1
かえるのつらにみず	カ'エルノ/ツラニ'/ミ'ズ	かえるのつらにみず	vocab-n1
がかい	ガ'カイ	がかい	vocab-n1
かがむ	カガム'	かがむ	vocab-n1
かがんだんきゅう	カ'/ガンダ'ンキュウ	かがんだんきゅう	vocab-n1
かくかぞく	カ_クカゾク'	かくかぞく	vocab-n1
かくさく	カ_クサク'	かくさく	vocab-n1
かくさくする	カ_クサ_ク'/スル'	かくさくする	vocab-n1
かくさんする	カ_クサン'/スル'	かくさんする	vocab-n1
がくし	ガ_クシ'	がくし	vocab-n1
がくしき	ガ_クシキ'	がくしき	vocab-n1
かくしつ	カ_クシツ'	かくしつ	vocab-n1
かくして	カ'_クシテ	かくして	vocab-n1
かくじゅうする	カクジュウ'/スル'	かくじゅうする	vocab-n1
かくしゅする	カ'_クシュ/スル'	かくしゅする	vocab-n1
がくじゅつ	ガクジュツ'	がくじゅつ	vocab-n1
かくせい	カ_クセイ'	かくせい	vocab-n1
がくぜん	ガクゼン'	がくぜん	vocab-n1
かくだんに	カクダンニ'	かくだんに	vocab-n1
かくて	カ'_クテ	かくて	vocab-n1
がくは	ガ'_クハ	がくは	vocab-n1
かくへいき	カ_クヘイキ'	かくへいき	vocab-n1
かくべつ	カクベツ'	かくべつ	vocab-n1
かくまう	カクマ'ウ	かくまう	vocab-n1
がくめん	ガクメン'	がくめん	vocab-n1
かくゆうごう	カ'ク/ユウゴオ'	かくゆうごう	vocab-n1
かくり	カクリ'	かくり	vocab-n1
かくりょう	カクリョオ'	かくりょう	vocab-n1
かけじく	カケジク'	かけじく	vocab-n1
かけつ	カケツ'	かけつ	vocab-n1
かげろう	カゲ'ロオ	かげろう	vocab-n1
かごう	カゴオ'	かごう	vocab-n1
かざす	カザス'	かざす	vocab-n1
かさむ	カサ'ム	かさむ	vocab-n1
かしする	カ'_シ/スル'	かしする	vocab-n1
かしつ	カ_シツ'	かしつ	vocab-n1
かしましい	カシマシ'イ	かしましい	vocab-n1
がじょう	ガジョオ'	がじょう	vocab-n1
がしんしょうたん	ガシンショオ'タン	がしんしょうたん	vocab-n1
かせん	カセン'	かせん	vocab-n1
かそ	カ'ソ	かそ	vocab-n1
かぞえきれない	カゾエキレ'ナイ	かぞえきれない	vocab-n1
かそか	カ'ソカ	かそか	vocab-n1
かたくなに	カタクナニ'	かたくなに	vocab-n1
かたや	カタ'ヤ	かたや	vocab-n1
かたわら	カタワラ'	かたわら	vocab-n1
かたをもつ	カタ'オ/モ'ツ	かたをもつ	vocab-n1
かちょうふうげつ	カチョオフウゲツ'	かちょうふうげつ	vocab-n1
がっかい	ガッカイ'	がっかい	vocab-n1
がっかいし	ガッカ'/イ'シ	がっかいし	vocab-n1
かつじ	カ'ツジ	かつじ	vocab-n1
かっしゃ	カッシャ'	かっしゃ	vocab-n1
かつじょう	カツジョオ'	かつじょう	vocab-n1
がっちする	ガッ_チ'/スル'	がっちする	vocab-n1
がっぺいしょう	ガッペイ'/ショオ'	がっぺいしょう	vocab-n1
かつらくする	カ'ツ/ラク'/スル'	かつらくする	vocab-n1
かつろ	カツロ'	かつろ	vocab-n1
がでんいんすい	ガデンイン'スイ	がでんいんすい	vocab-n1
かどう	カ'/ド'オ	かどう	vocab-n1
かどうりつ	カ'/ドオリツ'	かどうりつ	vocab-n1
かどで	カドデ'	かどで	vocab-n1
かばう	カバ'ウ	かばう	vocab-n1
かぶか	カブカ'	かぶか	vocab-n1
かみつ	カミツ'	かみつ	vocab-n1
かもしだす	カモシダ'ス	かもしだす	vocab-n1
かもす	カモ'ス	かもす	vocab-n1
からくも	カラクモ'	からくも	vocab-n1
かりしゃくほう	カリシャ_クホオ'	かりしゃくほう	vocab-n1
かりしゅっしょ	カリ'/シュッショ'	かりしゅっしょ	vocab-n1
がりょうてんせい	ガリョオテン'セイ	がりょうてんせい	vocab-n1
かれい	カ'レイ	かれい	vocab-n1
がれき	ガレキ'	がれき	vocab-n1
かれつ	カレツ'	かれつ	vocab-n1
かれん	カレン'	かれん	vocab-n1
かわせさそん	カワセサ'ソン	かわせさそん	vocab-n1
かんか	カンカ'	かんか	vocab-n1
かんがい	カンガイ'	かんがい	vocab-n1
かんかする	カ'ンカ/スル'	かんかする	vocab-n1
かんかつ	カンカツ'	かんかつ	vocab-n1
かんきする	カ'ン_キ/スル'	かんきする	vocab-n1
がんきょう	ガンキョオ'	がんきょう	vocab-n1
かんげん	カンゲン'	かんげん	vocab-n1
かんこうする	カンコオ'/スル'	かんこうする	vocab-n1
かんしき	カン_シキ'	かんしき	vocab-n1
かんしょう	カンショオ'	かんしょう	vocab-n1
かんすう	カンス'ウ	かんすう	vocab-n1
かんぜんむけつ	カンゼン'/ムケツ'	かんぜんむけつ	vocab-n1
かんそ	カ'ンソ	かんそ	vocab-n1
かんそく	カンソク'	かんそく	vocab-n1
かんち	カ'ンチ	かんち	vocab-n1
かんてい	カンテイ'	かんてい	vocab-n1
かんねんてき	カンネン'/テ'キ	かんねんてき	vocab-n1
かんぱ	カ'ンパ	かんぱ	vocab-n1
かんばしい	カンバシ'イ	かんばしい	vocab-n1
かんはつをいれず	カン'ハツオ/イレ'ズ	かんはつをいれず	vocab-n1
かんびょうする	カンビョオ'/スル'	かんびょうする	vocab-n1
かんりゅう	カンリュウ'	かんりゅう	vocab-n1
かんりょう	カンリョオ'	かんりょう	vocab-n1
かんわ	カンワ'	かんわ	vocab-n1
きい	キ'イ	きい	vocab-n1
きえ	キエ'	きえ	vocab-n1
ぎえん	ギエン'	ぎえん	vocab-n1
ききいっぱつ	_キキイッパツ'	ききいっぱつ	vocab-n1
ききぐるしい	_キキグルシ'イ	ききぐるしい	vocab-n1
ききとして	キ'_キト/_シテ'	ききとして	vocab-n1
ぎきょ	ギ'キヨ	ぎきょ	vocab-n1
ぎきょく	ギ'キョク	ぎきょく	vocab-n1
きけつ	_キケツ'	きけつ	vocab-n1
ぎけつ	ギ'ケツ	ぎけつ	vocab-n1
ぎこちない	ギコチナイ'	ぎこちない	vocab-n1
きさく	_キサク'	きさく	vocab-n1
きしかいせい	_キシカイセイ'	きしかいせい	vocab-n1
きじく	キジク'	きじく	vocab-n1
ぎしんあんき	ギシンアンキ'	ぎしんあんき	vocab-n1
きぜんとして	キゼント'/_シテ'	きぜんとして	vocab-n1
ぎぞう	ギゾオ'	ぎぞう	vocab-n1
きそうする	キ'/ソオ'/スル'	きそうする	vocab-n1
きそん	_キソン'	きそん	vocab-n1
きち	キ'チ	きち	vocab-n1
きっきん	キッキン'	きっきん	vocab-n1
きっこうする	キッコオ'/スル'	きっこうする	vocab-n1
きっちょう	キ'ッ/チョウ'	きっちょう	vocab-n1
きっぽう	キッポオ'	きっぽう	vocab-n1
きつりつする	_キツリ_ツ'/スル'	きつりつする	vocab-n1
きてい	_キテイ'	きてい	vocab-n1
きてん	_キテン'	きてん	vocab-n1
きてんする	_キテン'/スル'	きてんする	vocab-n1
きどう	キドオ'	きどう	vocab-n1
きはん	_キハン'	きはん	vocab-n1
きひん	_キヒン'	きひん	vocab-n1
きびん	キビン'	きびん	vocab-n1
きふう	_キフウ'	きふう	vocab-n1
きまりわるい	キマリ'/ワル'イ	きまりわるい	vocab-n1
きめて	キメテ'	きめて	vocab-n1
きやく	キヤク'	きやく	vocab-n1
きゃくちゅう	キャ'/_クチュ'ウ	きゃくちゅう	vocab-n1
ぎゃくふう	ギャク'フウ	ぎゃくふう	vocab-n1
ぎゃっきょう	ギャ'ッ/キョ'オ	ぎゃっきょう	vocab-n1
ぎゃっこうする	ギャッコオ'/スル'	ぎゃっこうする	vocab-n1
きゆう	キユウ'	きゆう	vocab-n1
きゅうえん	キュウエン'	きゅうえん	vocab-n1
きゅうきょ	キュ'ウキョ	きゅうきょ	vocab-n1
きゅうしいっしょう	キュ'ウシ/イッショオ'	きゅうしいっしょう	vocab-n1
きゅうじょう	キュウジョオ'	きゅうじょう	vocab-n1
きゅうしんりょく	キュウシ'ンリョク	きゅうしんりょく	vocab-n1
きゅうせん	キュウセン'	きゅうせん	vocab-n1
きゅうそねこをかむ	キュウソ'ネコオ/カ'ム	きゅうそねこをかむ	vocab-n1
きゅうだんする	キュウダン'/スル'	きゅうだんする	vocab-n1
きゅうち	キュ'ウチ	きゅうち	vocab-n1
きゅうでん	キュウデン'	きゅうでん	vocab-n1
きゅうてんちょっか	キュウテンチョ'ッカ	きゅうてんちょっか	vocab-n1
きゅうめい	キュウメイ'	きゅうめい	vocab-n1
きゅうめいする	キュウメイ'/スル'	きゅうめいする	vocab-n1
きゅうらい	キュウ'ライ	きゅうらい	vocab-n1
きょうかい	キョオカイ'	きょうかい	vocab-n1
きょうこう	キョオコオ'	きょうこう	vocab-n1
きょうこうする	キョオコオ'/スル'	きょうこうする	vocab-n1
きょうこく	キョオコク'	きょうこく	vocab-n1
きょうさする	キョ'オサ/スル'	きょうさする	vocab-n1
きょうじ	キョ'オジ	きょうじ	vocab-n1
きょうしゅう	キョオシュウ'	きょうしゅう	vocab-n1
ぎょうしゅく	ギョウ'_シュク	ぎょうしゅく	vocab-n1
きょうじゅつする	キョ'オ/ジュ'_ツ/スル'	きょうじゅつする	vocab-n1
きょうじん	キョオジン'	きょうじん	vocab-n1
きょうせいする	キョオセイ'/スル'	きょうせいする	vocab-n1
きょうち	キョ'オチ	きょうち	vocab-n1
きょうちょう	キョオチョオ'	きょうちょう	vocab-n1
きょうとうほ	キョオトオ'/ホ'	きょうとうほ	vocab-n1
きょうほう	キョオホオ'	きょうほう	vocab-n1
きょうらくてき	キョオラ_ク'/テ'キ	きょうらくてき	vocab-n1
きょくち	キョ'_クチ	きょくち	vocab-n1
きょくめん	キョク'メン	きょくめん	vocab-n1
きょこう	キョ'/コ'オ	きょこう	vocab-n1
きょこくいっち	キョ'/コク'/イッチ'	きょこくいっち	vocab-n1
きょじゃく	キョ'ジャク	きょじゃく	vocab-n1
きょだつ	キョダ'ツ	きょだつ	vocab-n1
きょっけい	キョ'ッケ/イ'	きょっけい	vocab-n1
きょへい	キョヘイ'	きょへい	vocab-n1
きょほう	キョ'ホウ	きょほう	vocab-n1
きょむ	キョ'ム	きょむ	vocab-n1
きりくち	キリ'_クチ	きりくち	vocab-n1
きりふだ	キリフダ'	きりふだ	vocab-n1
きりょう	キ'リョオ	きりょう	vocab-n1
きろ	キ'ロ	きろ	vocab-n1
きわどい	キワド'イ	きわどい	vocab-n1
きん	キ'ン	きん	vocab-n1
ぎんが	ギ'ンガ	ぎんが	vocab-n1
きんこ	キ'ンコ	きんこ	vocab-n1
きんこう	キンコオ'	きんこう	vocab-n1
きんこうする	キンコオ'/スル'	きんこうする	vocab-n1
きんじとう	キンジト'オ	きんじとう	vocab-n1
きんしゅくする	キン'/_シュクス'ル	きんしゅくする	vocab-n1
きんせい	キンセイ'	きんせい	vocab-n1
きんていする	キンテイ'/スル'	きんていする	vocab-n1
きんぱくする	キンパ_ク'/スル'	きんぱくする	vocab-n1
ぎんみ	ギンミ'	ぎんみ	vocab-n1
きんよくてき	キ'ン/ヨ'_クテ/キ'	きんよくてき	vocab-n1
きんり	キ'ンリ	きんり	vocab-n1
くいあらためる	クイアラタメ'ル	くいあらためる	vocab-n1
くうきょ	ク'ウキョ	くうきょ	vocab-n1
くうぜんぜつご	クウゼンゼ'/ツゴ'	くうぜんぜつご	vocab-n1
ぐうぜんてき	グウゼン'/テ'キ	ぐうぜんてき	vocab-n1
ぐうわ	グウワ'	ぐうわ	vocab-n1
くがく	ク'ガク	くがく	vocab-n1
くきょう	_クキョオ'	くきょう	vocab-n1
くぎをさす	クギオ'/サ'ス	くぎをさす	vocab-n1
ぐげんする	グ'ゲン/スル'	ぐげんする	vocab-n1
ぐさく	グサク'	ぐさく	vocab-n1
くさってもたい	_クサ'ッテモタイ	くさってもたい	vocab-n1
くしくも	ク'_シクモ	くしくも	vocab-n1
くしする	_クシ'/スル'	くしする	vocab-n1
ぐち	グ'チ	ぐち	vocab-n1
くちる	_クチ'ル	くちる	vocab-n1
くっきょう	ク'ッ/キョ'オ	くっきょう	vocab-n1
くつじょく	_クツジョク'	くつじょく	vocab-n1
くっする	クッスル'	くっする	vocab-n1
くにくのさく	クニクノ'/サ'ク	くにくのさく	vocab-n1
くわだて	クワダテ'	くわだて	vocab-n1
くんこう	クンコオ'	くんこう	vocab-n1
ぐんこう	グンコオ'	ぐんこう	vocab-n1
ぐんじ	グ'ンジ	ぐんじ	vocab-n1
ぐんしゅく	グン'/_シュク'	ぐんしゅく	vocab-n1
くんとう	クントオ'	くんとう	vocab-n1
ぐんとう	グントオ'	ぐんとう	vocab-n1
