text	kana	fed_text	sources
かそく	カソク'	かそく	vocab-n2
かたち	カタチ'	かたち	vocab-n2
かたほう	カタ'ホオ	かたほう	vocab-n2
かっこ	カ'ッコ	かっこ	vocab-n2
がっしょう	ガ'ッショオ	がっしょう	vocab-n2
がっちり	ガッチ'リ	がっちり	vocab-n2
かっとう	カットオ'	かっとう	vocab-n2
かっぱつ	カッパツ'	かっぱつ	vocab-n2
かつようする	カ'ツ/ヨオス'ル	かつようする	vocab-n2
かてい	カテイ'	かてい	vocab-n2
かにゅうする	カニュウ'/スル'	かにゅうする	vocab-n2
かのう	カノオ'	かのう	vocab-n2
かへい	カヘイ'	かへい	vocab-n2
かめいする	カメイ'/スル'	かめいする	vocab-n2
がらり	ガラ'リ	がらり	vocab-n2
かりにも	カリニモ'	かりにも	vocab-n2
かろうじて	カロオジテ'	かろうじて	vocab-n2,vocab-n1
かわせ	カワセ'	かわせ	vocab-n2
かんき	カ'ンキ	かんき	vocab-n2
かんけつ	カンケツ'	かんけつ	vocab-n2
かんげんすれば	カンゲン'/スレ'バ	かんげんすれば	vocab-n2
かんご	カ'ンゴ	かんご	vocab-n2
がんこ	ガ'ンコ	がんこ	vocab-n2
かんし	カンシ'	かんし	vocab-n2
かんじゃ	カンジャ'	かんじゃ	vocab-n2
がんじょう	ガンジョオ'	がんじょう	vocab-n2
かんしょうする	カンショオ'/スル'	かんしょうする	vocab-n2
かんする	カンス'ル	かんする	vocab-n2
かんぜい	カンゼイ'	かんぜい	vocab-n2
かんぜん	カンゼン'	かんぜん	vocab-n2
かんそう	カ'ンソオ	かんそう	vocab-n2
かんぞう	カンゾオ'	かんぞう	vocab-n2
かんどう	カンドオ'	かんどう	vocab-n2
かんとく	カントク'	かんとく	vocab-n2
かんばつ	カンバツ'	かんばつ	vocab-n2
かんぶ	カ'ンブ	かんぶ	vocab-n2
がんぼう	ガンボオ'	がんぼう	vocab-n2
がんぽん	ガンポン'	がんぽん	vocab-n2
かんめい	カンメイ'	かんめい	vocab-n2
かんよう	カンヨオ'	かんよう	vocab-n2
かんよする	カンヨ'/スル'	かんよする	vocab-n2
がんらい	ガ'ンライ	がんらい	vocab-n2
ぎえんきん	ギエン'キン	ぎえんきん	vocab-n2
ききゃくする	_キキャ_ク'/スル'	ききゃくする	vocab-n2
ききん	_キキ'ン	ききん	vocab-n2
きげん	キ'ゲン	きげん	vocab-n2
きこう	_キコオ'	きこう	vocab-n2,vocab-n1
きじゅつする	キジュ_ツ'/スル'	きじゅつする	vocab-n2
きしょう	_キショオ'	きしょう	vocab-n2,vocab-n1
ぎせい	ギセイ'	ぎせい	vocab-n2
きせいする	_キセイ'/スル'	きせいする	vocab-n2
きぜん	キゼン'	きぜん	vocab-n2
きそ	_キソ'	きそ	vocab-n2,vocab-n1
きぞくする	キゾ_ク'/スル'	きぞくする	vocab-n2
きっかり	キッカ'リ	きっかり	vocab-n2
きっちり	キッチ'リ	きっちり	vocab-n2,confusables-word
きどあいらく	キドアイラク'	きどあいらく	vocab-n2
ぎのう	ギ'ノオ	ぎのう	vocab-n2
きばん	キバン'	きばん	vocab-n2,vocab-n1
きふ	_キフ'	きふ	vocab-n2
ぎむきょういく	ギムキョ'オイク	ぎむきょういく	vocab-n2
ぎもん	ギモン'	ぎもん	vocab-n2
ぎゃくてん	ギャ_クテン'	ぎゃくてん	vocab-n2
きゃくほん	キャ_クホン'	きゃくほん	vocab-n2
きゃしゃ	キャシャ'	きゃしゃ	vocab-n2
きゃっかする	キャ'ッカ/スル'	きゃっかする	vocab-n2
きゃっかん	キャ'ッカン	きゃっかん	vocab-n2
きゅうくつ	キュ'ウ_クツ	きゅうくつ	vocab-n2
きゅうさい	キュウサイ'	きゅうさい	vocab-n2
きゅうしゅう	キュウシュウ'	きゅうしゅう	vocab-n2
きゅうぞうする	キュウゾオ'/スル'	きゅうぞうする	vocab-n2
きゅうよ	キュウヨ'	きゅうよ	vocab-n2
きょうかする	キョ'オカ/スル'	きょうかする	vocab-n2
きょうかん	キョオカン'	きょうかん	vocab-n2
きょうぎする	キョ'オギ/スル'	きょうぎする	vocab-n2
ぎょうぎょうしい	ギョオギョオシ'イ	ぎょうぎょうしい	vocab-n2
きょうこ	キョ'オコ	きょうこ	vocab-n2
きょうざい	キョオザイ'	きょうざい	vocab-n2
きょうさく	キョオサク'	きょうさく	vocab-n2
きょうじゅ	キョ'オジュ	きょうじゅ	vocab-n2
ぎょうしゅくする	ギョ'ウ/_シュクス'ル	ぎょうしゅくする	vocab-n2
きょうじゅする	キョ'オジュ/スル'	きょうじゅする	vocab-n2
きょうせい	キョオセイ'	きょうせい	vocab-n2
ぎょうせい	ギョオセイ'	ぎょうせい	vocab-n2
きょうせいてき	キョ'オ/セイテキ'	きょうせいてき	vocab-n2
きょうぞんする	キョオゾン'/スル'	きょうぞんする	vocab-n2
きょうてい	キョオテイ'	きょうてい	vocab-n2
きょうふ	キョ'オフ	きょうふ	vocab-n2
きょうぼう	キョオボオ'	きょうぼう	vocab-n2
きょうめいする	キョオメイ'/スル'	きょうめいする	vocab-n2
きょうよう	キョオヨオ'	きょうよう	vocab-n2
きょくたん	キョ_クタン'	きょくたん	vocab-n2
きょくりょく	キョクリョク'	きょくりょく	vocab-n2
ぎり	ギ'リ	ぎり	vocab-n2
きりつ	キリツ'	きりつ	vocab-n2
きりひらく	キリヒラ'ク	きりひらく	vocab-n2
きわめる	キワメ'ル	きわめる	vocab-n2
きんいつ	キン'/イ'ツ	きんいつ	vocab-n2
きんぞく	キンゾク'	きんぞく	vocab-n2
きんちょう	キンチョオ'	きんちょう	vocab-n2
きんゆう	キンユウ'	きんゆう	vocab-n2
くいる	クイ'ル	くいる	vocab-n2
くうそう	クウソオ'	くうそう	vocab-n2
くじょう	ク'ジョオ	くじょう	vocab-n2
くずれる	クズレ'ル	くずれる	vocab-n2
くだらない	クダラナイ'	くだらない	vocab-n2
くちおしい	_クチオシ'イ	くちおしい	vocab-n2
くつがえす	_クツガ'エス	くつがえす	vocab-n2
くつがえる	_クツガ'エル	くつがえる	vocab-n2
ぐっと	グット'	ぐっと	vocab-n2
くのう	クノオ'	くのう	vocab-n2
くみたて	クミタテ'	くみたて	vocab-n2
くるしむ	クルシ'ム	くるしむ	vocab-n2
くれぐれも	クレグ'レモ	くれぐれも	vocab-n2
くわだてる	クワダテ'ル	くわだてる	vocab-n2
くんれん	クンレン'	くんれん	vocab-n2
けいい	ケ'イイ	けいい	vocab-n2
けいかする	ケイカ'/スル'	けいかする	vocab-n2
けいげんする	ケイゲン'/スル'	けいげんする	vocab-n2
けいこく	ケイコク'	けいこく	vocab-n2,vocab-n1
けいじ	ケ'イジ	けいじ	vocab-n2
けいしき	ケイ_シキ'	けいしき	vocab-n2
けいしゃ	ケイシャ'	けいしゃ	vocab-n2
けいせいする	ケイセイ'/スル'	けいせいする	vocab-n2
けいぞくてき	ケイゾ_ク'/テ'キ	けいぞくてき	vocab-n2
けいそつ	ケイソツ'	けいそつ	vocab-n2
けいとう	ケイトオ'	けいとう	vocab-n2
けいび	ケ'イビ	けいび	vocab-n2
けいやくしょ	ケイヤ_ク'/ショ'	けいやくしょ	vocab-n2
けいれき	ケイレキ'	けいれき	vocab-n2
げきげんする	ゲキゲン'/スル'	げきげんする	vocab-n2
げきぞう	ゲキ'ゾウ	げきぞう	vocab-n2
けっかてきに	ケッカテ'/キニ'	けっかてきに	vocab-n2
けっかん	ケッカン'	けっかん	vocab-n2,vocab-n1
けっぴん	ケ'ッ/ピ'ン	けっぴん	vocab-n2
けはい	ケ'ハイ	けはい	vocab-n2
けわしい	ケワシ'イ	けわしい	vocab-n2
げんか	ゲ'ンカ	げんか	vocab-n2
けんかい	ケンカイ'	けんかい	vocab-n2
げんかく	ゲンカク'	げんかく	vocab-n2
けんぎ	ケ'ンギ	けんぎ	vocab-n2
げんきゅうする	ゲンキュウ'/スル'	げんきゅうする	vocab-n2
けんきょ	ケ'ンキョ	けんきょ	vocab-n2,vocab-n1
けんご	ケ'ンゴ	けんご	vocab-n2
げんご	ゲ'ンゴ	げんご	vocab-n2
げんこう	ゲンコオ'	げんこう	vocab-n2
げんこく	ゲンコク'	げんこく	vocab-n2
けんさつ	ケンサツ'	けんさつ	vocab-n2
げんさんする	ゲンサン'/スル'	げんさんする	vocab-n2
げんし	ゲ'ンシ	げんし	vocab-n2
けんじつ	ケンジツ'	けんじつ	vocab-n2
げんじゅう	ゲンジュウ'	げんじゅう	vocab-n2
げんしゅく	ゲン_シュク'	げんしゅく	vocab-n2
げんじょう	ゲンジョオ'	げんじょう	vocab-n2
げんしりょく	ゲンシリョク'	げんしりょく	vocab-n2
けんじる	ケンジル'	けんじる	vocab-n2
けんぜん	ケンゼン'	けんぜん	vocab-n2
げんそ	ゲ'ンソ	げんそ	vocab-n2
げんそう	ゲンソオ'	げんそう	vocab-n2
けんたい	ケンタイ'	けんたい	vocab-n2,vocab-n1
けんち	ケ'ンチ	けんち	vocab-n2
けんちょ	ケ'ンチョ	けんちょ	vocab-n2
げんていする	ゲンテイ'/スル'	げんていする	vocab-n2
げんば	ゲンバ'	げんば	vocab-n2
げんり	ゲ'ンリ	げんり	vocab-n2
けんりょく	ケンリョク'	けんりょく	vocab-n2
こいしい	コイシ'イ	こいしい	vocab-n2
ごういする	ゴオイ'/スル'	ごういする	vocab-n2
ごうう	ゴ'オウ	ごうう	vocab-n2
こうかい	コオカイ'	こうかい	vocab-n2
こうきしん	コ'オ_キ/シ'ン	こうきしん	vocab-n2
こうぎする	コ'オギ/スル'	こうぎする	vocab-n2
こうげきする	コオゲ_キ'/スル'	こうげきする	vocab-n2
こうけん	コオケン'	こうけん	vocab-n2
こうさく	コオサク'	こうさく	vocab-n2
こうしょう	コオショオ'	こうしょう	vocab-n2,vocab-n1
こうじょうてき	コオジョウ'テキ	こうじょうてき	vocab-n2
こうしん	コオシン'	こうしん	vocab-n2
こうしんてき	コ'オ/シンテキ'	こうしんてき	vocab-n2
こうそう	コ'オ/ソオ'	こうそう	vocab-n2
こうそうする	コオソオ'/スル'	こうそうする	vocab-n2
こうそくする	コオソ_ク'/スル'	こうそくする	vocab-n2
こうてい	コオテイ'	こうてい	vocab-n2
こうていする	コオテイ'/スル'	こうていする	vocab-n2
こうど	コ'オド	こうど	vocab-n2
こうひょう	コオヒョオ'	こうひょう	vocab-n2
こうむる	コオム'ル	こうむる	vocab-n2
こうり	コ'オリ	こうり	vocab-n2
ごうり	ゴ'オリ	ごうり	vocab-n2
こうれい	コオレイ'	こうれい	vocab-n2
こきゅう	コ'キュウ	こきゅう	vocab-n2
こくそ	コ'_クソ	こくそ	vocab-n2
こくち	コ_クチ'	こくち	vocab-n2
こくふくする	コ_クフ_ク'/スル'	こくふくする	vocab-n2
こころざし	ココロザシ'	こころざし	vocab-n2
こころみる	ココロミ'ル	こころみる	vocab-n2
こころよい	ココロヨ'イ	こころよい	vocab-n2
こっかく	コッカク'	こっかく	vocab-n2
こてい	コ'テイ	こてい	vocab-n2
こどく	コドク'	こどく	vocab-n2
ことごとく	コトゴ'トク	ことごとく	vocab-n2,vocab-n1
ことに	コ'トニ	ことに	vocab-n2
このむ	コノ'ム	このむ	vocab-n2
こまかい	コマカ'イ	こまかい	vocab-n2
こよう	コ'ヨオ	こよう	vocab-n2
こらえる	コラエ'ル	こらえる	vocab-n2
こりつする	コリ_ツ'/スル'	こりつする	vocab-n2
こりる	コリ'ル	こりる	vocab-n2
こんなん	コ'ンナン	こんなん	vocab-n2
こんぽん	コンポン'	こんぽん	vocab-n2
こんめい	コンメイ'	こんめい	vocab-n2
こんらん	コンラン'	こんらん	vocab-n2
こんわく	コン'/ワク'	こんわく	vocab-n2
さいけん	サイケン'	さいけん	vocab-n2,vocab-n1
さいけんする	サイケン'/スル'	さいけんする	vocab-n2
さいさん	サ'イサン	さいさん	vocab-n2,vocab-n1
さいしゅう	サイシュウ'	さいしゅう	vocab-n2
さいしゅうする	サイシュウ'/スル'	さいしゅうする	vocab-n2
さいしゅつ	サ'/イ_シュツ'	さいしゅつ	vocab-n2
さいせい	サイセイ'	さいせい	vocab-n2
さいせいする	サイセイ'/スル'	さいせいする	vocab-n2
さいそく	サイソク'	さいそく	vocab-n2
さいてい	サイテイ'	さいてい	vocab-n2,vocab-n1
さいにゅう	サ'/イニュウ'	さいにゅう	vocab-n2
さいのう	サイノオ'	さいのう	vocab-n2
さいはい	サイ'ハイ	さいはい	vocab-n2
さいへんする	サイヘン'/スル'	さいへんする	vocab-n2
さいぼう	サイボオ'	さいぼう	vocab-n2
さいむ	サ'イム	さいむ	vocab-n2
さかえる	サカエ'ル	さかえる	vocab-n2
さからう	サカラ'ウ	さからう	vocab-n2
さぎょう	サ'ギョオ	さぎょう	vocab-n2
さくげん	サクゲン'	さくげん	vocab-n2
さくじょする	サ'クジョ/スル'	さくじょする	vocab-n2
さくせい	サ_クセイ'	さくせい	vocab-n2
さくせん	サ_クセン'	さくせん	vocab-n2
さげすむ	サゲス'ム	さげすむ	vocab-n2
ささい	ササイ'	ささい	vocab-n2
ささげる	ササゲル'	ささげる	vocab-n2
さしあたり	サシアタリ'	さしあたり	vocab-n2,vocab-n1
さしひく	サシ'ヒク	さしヒク	vocab-n2
さずける	サズケ'ル	さずける	vocab-n2
さぞ	サ'ゾ	さぞ	vocab-n2
ざつ	ザ'ツ	ざつ	vocab-n2
さっかく	サッカク'	さっかく	vocab-n2
さっしん	サッシン'	さっしん	vocab-n2
さっぱり	サッパ'リ	さっぱり	vocab-n2,confusables-word
さながら	サナガラ'	さながら	vocab-n2
さばく	サバ'ク	さばく	vocab-n2
さほど	サホド'	さほど	vocab-n2
さます	サマ'_ス	さます	vocab-n2
さまたげる	サマタゲ'ル	さまたげる	vocab-n2
さらす	サラス'	さらす	vocab-n2
ざんこく	ザンコク'	ざんこく	vocab-n2
さんしょうする	サンショオ'/スル'	さんしょうする	vocab-n2
さんせい	サンセイ'	さんせい	vocab-n2
さんそ	サンソ'	さんそ	vocab-n2
さんにゅうする	サン'/ニュウ'/スル'	さんにゅうする	vocab-n2
ざんにん	ザンニン'	ざんにん	vocab-n2
さんよする	サンヨ'/スル'	さんよする	vocab-n2
しいく	シイク'	しいく	vocab-n2
しいて	シイ'テ	しいて	vocab-n2
しいれ	シイ'レ	しいれ	vocab-n2
じか	ジ'カ	じか	vocab-n2
しかしながら	_シカシナ'ガラ	しかしながら	vocab-n2
しき	_シキ'	しき	vocab-n2
しきりに	_シキリニ'	しきりに	vocab-n2
しきる	_シキ'ル	しきる	vocab-n2
しきん	シ'キン	しきん	vocab-n2
しくむ	_シク'ム	しくむ	vocab-n2
じざい	ジザイ'	じざい	vocab-n2
しじ	シ'ジ	しじ	vocab-n2
ししつ	_シシツ'	ししつ	vocab-n2,vocab-n1
じじつじょう	ジジ'ツジョオ	じじつじょう	vocab-n2
ししょうする	_シショオ'/スル'	ししょうする	vocab-n2
じしょく	ジ'ショク	じしょく	vocab-n2
ししん	_シシン'	ししん	vocab-n2
しずまる	シズマ'ル	しずまる	vocab-n2
しせつ	シ'セツ	しせつ	vocab-n2
したまわる	_シタマワ'ル	したまわる	vocab-n2
じっかん	ジッカン'	じっかん	vocab-n2
じっくり	ジック'リ	じっくり	vocab-n2
じっしょうする	ジッショオ'/スル'	じっしょうする	vocab-n2
しっそ	シ'ッソ	しっそ	vocab-n2
じったい	ジッタイ'	じったい	vocab-n2
しっち	シッチ'	しっち	vocab-n2
じっちょく	ジッチョク'	じっちょく	vocab-n2
じっとする	ジット'/スル'	じっとする	vocab-n2
じつれい	ジツ'/レイ'	じつれい	vocab-n2
してい	_シテイ'	してい	vocab-n2
じどう	ジドオ'	じどう	vocab-n2
じにん	ジニン'	じにん	vocab-n2
しのぐ	シノ'グ	しのぐ	vocab-n2
しのぶ	シノブ'	しのぶ	vocab-n2,vocab-n1
しはい	シワ'イ	しはい	vocab-n2
しはいする	_シハイ'/スル'	しはいする	vocab-n2
しはらい	_シハラ'イ	しはらい	vocab-n2
しへい	_シヘイ'	しへい	vocab-n2
しぼう	シボオ'	しぼう	vocab-n2
しぼる	シボ'ル	しぼる	vocab-n2
しほん	_シホン'	しほん	vocab-n2
じみち	ジミチ'	じみち	vocab-n2
しみる	シミル'	しみる	vocab-n2
じむ	ジ'ム	じむ	vocab-n2
しめきる	シメキ'ル	しめきる	vocab-n2
しゃくほうする	シャク'ホオ/スル'	しゃくほうする	vocab-n2
しゃせつ	シャセ'ツ	しゃせつ	vocab-n2
しゃだんする	シャダン'/スル'	しゃだんする	vocab-n2
しゅうえき	シュウエキ'	しゅうえき	vocab-n2
じゅうじする	ジュ'ウジ/スル'	じゅうじする	vocab-n2
しゅうしゅうする	シュウシュウ'/スル'	しゅうしゅうする	vocab-n2
じゅうじゅん	ジュ'ウ/ジュ'ン	じゅうじゅん	vocab-n2
しゅうせい	シュウセイ'	しゅうせい	vocab-n2
しゅうちゅう	シュウチュウ'	しゅうちゅう	vocab-n2
しゅうにん	シュ'ウニン	しゅうにん	vocab-n2
しゅうねん	シュウネン'	しゅうねん	vocab-n2
しゅうふく	シュウ_フク'	しゅうふく	vocab-n2
じゅうぶんに	ジュウブ'ンニ	じゅうぶんに	vocab-n2
しゅうやくする	シュ'ウ/ヤ_クス'ル	しゅうやくする	vocab-n2
しゅうり	シュ'ウリ	しゅうり	vocab-n2
じゅきゅう	ジュ'キュウ	じゅきゅう	vocab-n2
しゅし	シュ'シ	しゅし	vocab-n2
じゅちゅう	ジュ'/チュ'/ウ'	じゅちゅう	vocab-n2
しゅわん	シュワン'	しゅわん	vocab-n2
じゅんかん	ジュンカン'	じゅんかん	vocab-n2
しゅんこう	シュンコオ'	しゅんこう	vocab-n2
しょうか	ショオ'カ	しょうか	vocab-n2
しょうげき	ショオゲキ'	しょうげき	vocab-n2
しょうげんする	ショオゲン'/スル'	しょうげんする	vocab-n2
しょうじる	ショオジ'ル	しょうじる	vocab-n2
しょうする	ショオス'ル	しょうする	vocab-n2
じょうたつする	ジョオタ_ツ'/スル'	じょうたつする	vocab-n2
しょうだん	ショオダ'ン	しょうだん	vocab-n2
じょうちょ	ジョ'オチョ	じょうちょ	vocab-n2
じょうと	ジョ'オト	じょうと	vocab-n2
じょうねつ	ジョオネツ'	じょうねつ	vocab-n2
じょうぶ	ジョオブ'	じょうぶ	vocab-n2
じょうほする	ジョ'オホ/スル'	じょうほする	vocab-n2
じょうれい	ジョオレイ'	じょうれい	vocab-n2
しょぞくする	ショゾ_ク'/スル'	しょぞくする	vocab-n2
しょち	ショチ'	しょち	vocab-n2
しょばつする	ショバ_ツ'/スル'	しょばつする	vocab-n2
しょめい	ショ'メイ	しょめい	vocab-n2
しょり	ショ'リ	しょり	vocab-n2
