text	kana	fed_text	sources
その店には一度行ったきり、また行く機会がない。	ソノ'/ミセ'ニワ/イチド'/イッタ'/キリ'、マタ'/イ_ク'/キ'カイガ/ナ'イ	その店には一度行ったきり、また行く機会がない。	grammar-n3#n3-26
そんなに簡単に成功するわけがない。	ソンナニ'/カンタンニ'/セエコオ'/スル'/ワ'ケガ/ナ'イ	そんなに簡単に成功するわけがない。	grammar-n3#n3-42
そんなに自分を責めることはない。	ソンナニ'/ジブンオ'/セメ'ル/コト'/カ'ナ、ハ'、ナ'/イ'	そんなに自分を責めることkana:ハ'ナい。	grammar-n3#n3-49
そんな無責任なことを言うべきではない。	ソンナ'/ムセ'キニンナ/コト'オ/イウベ'キデ/カ'ナ、ハ'、ナ'/イ'	そんな無責任なことを言うべきでkana:ハ'ナい。	grammar-n3#n3-61
データを集計しているところだ。	デ'エタオ/シュウケエ'/_シテ'/イル'/トコロダ'	データを集計しているところだ。	grammar-n3#n3-10
テレビをつけっぱなしで寝てしまった。	テ'レビオ/_ツケッパ'ナシデ/ネ'テ/シマ'ッタ	テレビをつけっぱなしで寝てしまった。	grammar-n3#n3-36
どんなに忙しくても、朝ご飯は欠かさない。	ド'ンナニ/イソガシ'_クテモ、ア'サ/ゴ'ハンワ/カカサナイ'	どんなに忙しくても、朝ご飯は欠かさない。	grammar-n3#n3-73
パラグライダーに挑戦したことがある。	パラグラ'イダアニ/チョオセン'/_シタ'/コト'ガ/ア'ル	パラグライダーに挑戦したことがある。	grammar-n3#n3-74
ビジネスレベルの英語で交渉することができる。	ビジネスレ'ベルノ/エエゴデ'/コオショオ'/スル'/コト'ガ/デキ'ル	ビジネスレベルの英語で交渉することができる。	grammar-n3#n3-75
プレゼンの最中に、停電になった。	プレゼンノ'/サ'イチュウニ、テエデンニ'/ナ'ッタ	プレゼンの最中に、停電になった。	grammar-n3#n3-12
プロにしては仕上がりが雑だ。	プ'ロニ/_シテワ'/シアガリガ'/ザツダ'	プロにしては仕上がりが雑だ。	grammar-n3#n3-30
ボランティアとして被災地に向かった。	ボラ'ンティアト/_シテ'/_ヒサイ'チニ/ムカッタ'	ボランティアとして被災地に向かった。	grammar-n3#n3-5
もし宝くじが当たったとしたら、家を建てたい。	モ'_シ/タカラ'クジガ/アタッタ'ト/_シタ'ラ、イエ'オ/タテタ'イ	もし宝くじが当たったとしたら、家を建てたい。	grammar-n3#n3-18
ラーメンをはじめ、寿司や天ぷらも外国人に人気だ。	ラ'アメンオ/ハジメ'、スシ'ヤ/テンプラモ'/ガイコク'ジンニ/ニンキダ'	ラーメンをはじめ、寿司や天ぷらも外国人に人気だ。	grammar-n3#n3-27
リーダーはメンバーに役割を分担させた。	リ'イダアワ/メ'ンバアニ/ヤクワリオ'/ブンタン'/サセタ'	リーダーはメンバーに役割を分担させた。	grammar-n3#n3-70
リーダーを中心に、チームが結束した。	リ'イダアオ/チュウシンニ'、チ'イムガ/ケッソク'/_シタ'	リーダーを中心に、チームが結束した。	grammar-n3#n3-58
レシピどおりに作ったら、本格的な味になった。	レ_シピ'ドオリニ/_ツク'ッタラ、ホンカク'テキナ/アジニ'/ナ'ッタ	レシピどおりに作ったら、本格的な味になった。	grammar-n3#n3-77
依頼を受けた以上は、最後まで責任を持つ。	イライオ'/ウケ'タ/イ'ジョオワ、サ'イゴマデ/セキニンオ'/モ'ツ	依頼を受けた以上は、最後まで責任を持つ。	grammar-n3#n3-22
医者に塩分を控えるようにと言われた。	イシャニ'/エ'ンブンオ/_ヒカエ'ル/ヨ'オニト/イワレタ'	医者に塩分を控えるようにと言われた。	grammar-n3#n3-55
一人暮らしは栄養が偏りがちだ。	_ヒトリグ'ラシワ/エエヨオガ'/カタヨリガチダ'	一人暮らしは栄養が偏りがちだ。	grammar-n3#n3-34
一人暮らしをする上で、自炊のスキルは欠かせない。	_ヒトリグ'ラシオ/スル'/ジョオデ'、ジスイノ'/_スキ'ルワ/カカセナイ'	一人暮らしをする上で、自炊のスキルは欠かせない。	grammar-n3#n3-23
一年を通して湿度が高い地域です。	イチ'ネンオ/トオシ'テ/シ'ツドガ/タカ'イ/チ'イキデ_ス	一年を通して湿度が高い地域です。	grammar-n3#n3-59
雲の色が重くて、雨が降りそうだ。	ク'モノ/イロ'ガ/オモ_クテ'、ア'メガ/オリ'ソオダ	雲の色が重くて、雨が降りそうだ。	grammar-n3#n3-65
駅を中心に商店街が広がっている。	エ'キオ/チュウシンニ'/ショオテン'ガイガ/ヒロガッテ'/イル'	駅を中心に商店街が広がっている。	grammar-n3#n3-58
仮に予算を倍にするとすれば、計画全体を見直す必要がある。	カリニ'/ヨ'サンオ/バイニ'/スルト'/スレ'バ、ケエカク'/ゼンタイオ'/ミナオ_ス'/ヒツヨオガ'/ア'ル	仮に予算を倍にするとすれば、計画全体を見直す必要がある。	grammar-n3#n3-18
何度も通ううちに、店員と雑談するようになった。	ナン'ドモ/カヨウ'/ウチニ'、テンイント'/ザツダン'/スル'/ヨ'オニ/ナ'ッタ	何度も通ううちに、店員と雑談するようになった。	grammar-n3#n3-40
何度確認しても、ミスが見つからない。	ナン'ド/カクニン'/_シテモ'、ミ'スガ/ミ_ツカラナイ'	何度確認しても、ミスが見つからない。	grammar-n3#n3-73
家族とともに新居で新年を迎えた。	カ'ゾ_クト/トモニ'/シ'ンキョデ/シ'ンネンオ/ムカエタ'	家族とともに新居で新年を迎えた。	grammar-n3#n3-9
家族とよく相談した上で、転職を決めた。	カ'ゾ_クト/ヨ'_ク/ソオダン'/_シタ'/ウエデ'、テンショクオ'/キメタ'	家族とよく相談した上で、転職を決めた。	grammar-n3#n3-23
家族にさえ、まだ転職を話していない。	カ'ゾクニサエ、マ'ダ/テンショクオ'/ハナ'_シテ/イナイ'	家族にさえ、まだ転職を話していない。	grammar-n3#n3-63
家族のために、毎週末は家で過ごすようにしている。	カ'ゾクノ/タメ'ニ、マイシュウマツワ'/イエ'デ/スゴ'ス/ヨ'オニ/_シテ'/イル'	家族のために、毎週末は家で過ごすようにしている。	grammar-n3#n3-53
過去の判例に基づいて、弁護士が戦略を立てた。	カ'コノ/ハンレエニ'/モトズ'イテ、ベンゴ'シガ/センリャクオ'/タテ'タ	過去の判例に基づいて、弁護士が戦略を立てた。	grammar-n3#n3-60
会議の司会を私が担当することになった。	カ'イギノ/_シカイオ'/ワタシガ'/タントオ'/スル'/コト'ニ/ナ'ッタ	会議の司会を私が担当することになった。	grammar-n3#n3-50
海外で一人暮らししたことがある。	カ'イガイデ/_ヒトリグ'ラシ/_シタ'/コト'ガ/ア'ル	海外で一人暮らししたことがある。	grammar-n3#n3-74
外は雨が降っているみたいだ。	ソ'トワ/ア'メガ/フ'ッテ/イル'/ミ'タイダ	外は雨が降っているみたいだ。	grammar-n3#n3-51
歓送迎会でスピーチさせられた。	カンソオゲエ'カイデ/_スピ'イ_チ/サセラレタ'	歓送迎会でスピーチさせられた。	grammar-n3#n3-72
漢字はもちろん、ひらがなさえまだ読めない。	カンジワ'/モチ'ロン、ヒラガナ'サエ/マ'ダ/ヨメ'ナイ	漢字はもちろん、ひらがなさえまだ読めない。	grammar-n3#n3-63
環境問題は悪化する一方だ。	カンキョオモ'ンダイワ/アッカ'/スル'/イッポ'オダ	環境問題は悪化する一方だ。	grammar-n3#n3-38
管理職はまず現場の声を聞くべきだ。	カンリ'ショクワ/マ'ズ/ゲンバノ'/コ'エオ/_キクベ'キダ	管理職はまず現場の声を聞くべきだ。	grammar-n3#n3-61
帰国したばかりで、まだ時差ボケが残っている。	_キコク'/_シタ'バカリデ、マ'ダ/ジサ'ボケガ/ノコ'ッテ/イル'	帰国したばかりで、まだ時差ボケが残っている。	grammar-n3#n3-11
季節が変わるたびに、体調を崩しやすい。	キ'セツガ/カワル'/タビ'ニ、タイチョオオ'/クズシヤス'イ	季節が変わるたびに、体調を崩しやすい。	grammar-n3#n3-57
記憶が新しいうちに、議事録をまとめよう。	キオクガ'/アタラシ'イ/ウチニ'、ギジ'ロクオ/マトメヨオ'	記憶が新しいうちに、議事録をまとめよう。	grammar-n3#n3-13
起きたばかりで、頭がぼんやりしている。	オキ'タバカリデ、アタマ'ガ/ボンヤ'リ/_シテ'/イル'	起きたばかりで、頭がぼんやりしている。	grammar-n3#n3-11
技術の発展とともに、働き方も多様化してきた。	ギ'ジュツノ/ハッテント'/トモニ'、ハタラキ'カタモ/タヨオカ'/_シテ'/キ'タ	技術の発展とともに、働き方も多様化してきた。	grammar-n3#n3-9
宮崎の青島に行ったことがありますか。	ミヤ'ザキノ/チ'ンタオニ/イッタ'/コト'ガ/アリマ'_スカ	宮崎の青島に行ったことがありますか。	grammar-n3#n3-74
急いでいるときに限って、信号に引っかかる。	イソ'イデ/イル'/ト'キニ/カギ'ッテ、シンゴオニ'/ヒッカカ'ル	急いでいるときに限って、信号に引っかかる。	grammar-n3#n3-25
急ぐことはない、ゆっくりでいいよ。	イソ'グ/コト'/カ'ナ、ハ'、ナ'/イ'、ユック'リデ/イ'イヨ	急ぐことkana:ハ'ナい、ゆっくりでいいよ。	grammar-n3#n3-49
急な用事ができたもので、欠席させていただきます。	キュウナ'/ヨオジガ'/デキ'タ/モノ'デ、ケッセ_キ'/サセテ'/イタダキマ'_ス	急な用事ができたもので、欠席させていただきます。	grammar-n3#n3-62
京都をはじめ、奈良や金沢にも行きたい。	キョ'オトオ/ハジメ'、ナ'ラヤ/カナ'ザワニモ/イ_キタ'イ	京都をはじめ、奈良や金沢にも行きたい。	grammar-n3#n3-27
兄は内向的なのに対して、弟は社交的だ。	ア'ニワ/ナイコオ'テキナノニ/タ'イ_シテ、オトオト'ワ/シャコオ'テキダ	兄は内向的なのに対して、弟は社交的だ。	grammar-n3#n3-2
契約する前に細則まで確認すべきだ。	ケエヤ_ク'/スル'/マ'エニ/サイソクマ'デ/カクニン'/スベ'キダ	契約する前に細則まで確認すべきだ。	grammar-n3#n3-61
契約内容を確認してからでないと、サインできない。	ケエヤクナ'イヨオオ/カクニン'/_シテカラデナイト'、サ'イン/デキ'ナイ	契約内容を確認してからでないと、サインできない。	grammar-n3#n3-16
計画どおりに進行している。	ケエカク'ドオリニ/シンコオ'/_シテ'/イル'	計画どおりに進行している。	grammar-n3#n3-77
健康さえあれば、なんとかなる。	ケンコオサ'エ/アレ'バ、ナ'ントカ/ナ'ル	健康さえあれば、なんとかなる。	grammar-n3#n3-17
健康のためには、早寝早起きすることだ。	ケンコオノ'/タメ'ニワ、ハヤネハヤ'オ_キ/スル'/コト'ダ	健康のためには、早寝早起きすることだ。	grammar-n3#n3-48
健康診断で数値を改善するために、ジムに通い始めた。	ケンコオ'/シンダンデ'/ス'ウチオ/カイゼン'/スル'/タメ'ニ、ジ'ムニ/カヨイハジメタ'	健康診断で数値を改善するために、ジムに通い始めた。	grammar-n3#n3-53
嫌いなセロリを食べさせられた。	キライナ'/セ'ロリオ/タベ'サセラレタ	嫌いなセロリを食べさせられた。	grammar-n3#n3-72
嫌いなわけではないが、進んで選ばない。	キライナ'/ワ'ケデ/カ'ナ、ハ'、ナ'/イガ'、ススンデ'/エラバ'ナイ	嫌いなわけでkana:ハ'ナいが、進んで選ばない。	grammar-n3#n3-43
鍵をかけたから、誰かが入れるはずがない。	カギ'オ/カケ'タカラ、ダ'レカガ/イレル'/ハズガ'/ナ'イ	鍵をかけたから、誰かが入れるはずがない。	grammar-n3#n3-46
現代社会における情報格差は深刻だ。	ゲンダイシャ'カイニ/オケル'/ジョオホオカ'_クサワ/シンコクダ'	現代社会における情報格差は深刻だ。	grammar-n3#n3-1
後ろの人にも聞こえるように、マイクを使った。	ウシロノ'/_ヒトニモ'/_キコエル'/ヨ'オニ、マ'イクオ/_ツカッタ'	後ろの人にも聞こえるように、マイクを使った。	grammar-n3#n3-54
後悔したくないなら、思ったときに行動することだ。	コ'オカイ/_シタク'ナイナラ、オモ'ッタ/ト'キニ/コオドオ'/スル'/コト'ダ	後悔したくないなら、思ったときに行動することだ。	grammar-n3#n3-48
交換留学生としてこの大学に来ました。	コオカンリュウガ'_クセエト/_シテ'/コノ'/ダイガクニ'/キマ'_シタ	交換留学生としてこの大学に来ました。	grammar-n3#n3-5
広告のわりに、実物は小さかった。	コオコクノ'/ワリニ'、ジツブツワ'/チイサ'カッタ	広告のわりに、実物は小さかった。	grammar-n3#n3-29
考えれば考えるほど決められなくなった。	カンガ'エレバ/カンガ'エルホド/キメラレナク'/ナ'ッタ	考えれば考えるほど決められなくなった。	grammar-n3#n3-20
合否発表が気になってしかたがない。	ゴオヒハ'ッピョオガ/キニ'/ナ'ッテ/_シカタガ'/ナ'イ	合否発表が気になってしかたがない。	grammar-n3#n3-76
今こそ、新しいことに挑戦するチャンスだ。	イ'マコソ、アタラシ'イ/コト'ニ/チョオセン'/スル'/チャ'ンスダ	今こそ、新しいことに挑戦するチャンスだ。	grammar-n3#n3-64
今ちょうど企画書を仕上げたところだ。	イ'マ/チョオド'/_キカ_クショオ'/シアゲタ'/トコロダ'	今ちょうど企画書を仕上げたところだ。	grammar-n3#n3-10
今回のキャンペーンは20代の女性を中心に展開します。	コ'ンカイノ/キャンペ'エンワ/ニジュウ'ダイノ/ジョセエオ'/チュウシンニ'/テンカイ'/シマ'_ス	今回のキャンペーンは20代の女性を中心に展開します。	grammar-n3#n3-58
今年こそ必ず試験に合格したい。	コト_シコ'ソ/カナラズ'/_シケ'ンニ/ゴオカク'/_シタ'イ	今年こそ必ず試験に合格したい。	grammar-n3#n3-64
砂糖の代わりに、はちみつを使った。	サト'オノ/カワリニ'、ハチミツオ'/_ツカッタ'	砂糖の代わりに、はちみつを使った。	grammar-n3#n3-24
最近、太り気味だ。	サイキン'、_フトリ'ギミダ	最近、太り気味だ。	grammar-n3#n3-35
最近忘れっぽくなった。	サイキン'/ワスレッポ'クナッタ	最近忘れっぽくなった。	grammar-n3#n3-33
最終便に間に合うように、早めに空港へ向かった。	サイシュウ'ビンニ/マニア'ウ/ヨ'オニ、ハヤメニ'/クウコオ'エムカッタ	最終便に間に合うように、早めに空港え向かった。	grammar-n3#n3-54
採用面接について質問があります。	サイヨオメ'ンセツニ/ツ'イテ/_シツモンガ'/アリマ'_ス	採用面接について質問があります。	grammar-n3#n3-3
傘を持っていない日に限って、急に雨が降る。	カ'サオ/モ'ッテ/イナイ'/ヒニ'/カギ'ッテ、キュウニ'/ア'メガ/フ'ル	傘を持っていない日に限って、急に雨が降る。	grammar-n3#n3-25
参加できないことはないが、予定が少し厳しい。	サンカ'/デキ'ナイ/コト'/カ'ナ、ハ'、ナ'/イガ'、ヨテエガ'/_スコ'_シ/キビシ'イ	参加できないことkana:ハ'ナいが、予定が少し厳しい。	grammar-n3#n3-21
参考資料が会議室に置いてある。	サンコオシ'リョオガ/カイギ'_シツニ/オイテ'/ア'ル	参考資料が会議室に置いてある。	grammar-n3#n3-68
山の形が鍋に似ていることから、「鍋山」という名前がついた。	ヤマ'ノ/カタチガ'/ナ'ベニ/ニテ'/イル'/コト'カラ、ナベヤマ'、ト'/イウ'/ナマエガ'/ツ'イタ	山の形が鍋に似ていることから、「鍋山」という名前がついた。	grammar-n3#n3-56
散歩するついでに、手紙を投函した。	サンポ'/スル'/ツイデニ'、テガミオ'/トオカン'/_シタ'	散歩するついでに、手紙を投函した。	grammar-n3#n3-15
仕事の上での付き合いは大切です。	シゴトノ'/ウエデノ'/_ツキア'イワ/タイセツデ'_ス	仕事の上での付き合いは大切です。	grammar-n3#n3-23
子供の前で他人の悪口を言うものではない。	コドモノ'/マ'エデ/タニンノ'/ワル'グチオ/イウ'/モノ'デ/カ'ナ、ハ'、ナ'/イ'	子供の前で他人の悪口を言うものでkana:ハ'ナい。	grammar-n3#n3-47
私にとって週末の読書が一番の贅沢です。	ワタシニ'/ト'ッテ/シュウマツノ'/ド'_クショガ/イチ'バンノ/ゼエタ'クデ_ス	私にとって週末の読書が一番の贅沢です。	grammar-n3#n3-8
資格を取るために、通信講座を受けている。	_シカクオ'/ト'ル/タメ'ニ、ツウシンコ'オザオ/ウケ'テ/イル'	資格を取るために、通信講座を受けている。	grammar-n3#n3-53
資料を作成する代わりに、昼ご飯をおごってもらった。	シ'リョオオ/サ_クセエ'/スル'/カワリニ'、ヒル'/ゴ'ハンオ/オゴッテ'/モラッタ'	資料を作成する代わりに、昼ご飯をおごってもらった。	grammar-n3#n3-24
時が経てば、辛いことも忘れていくものだ。	ジ'ガ/タ'テバ、ツラ'イ/コト'モ/ワスレテ'/イク'/モノ'ダ	時が経てば、辛いことも忘れていくものだ。	grammar-n3#n3-47
実験結果に基づいて、論文を執筆した。	ジッケン'/ケッカニ'/モトズ'イテ、ロンブンオ'/シッ_ピツ'/_シタ'	実験結果に基づいて、論文を執筆した。	grammar-n3#n3-60
若いうちにいろんな国を旅しておきたい。	ワカ'イ/ウチニ'/イロンナ'/クニオ'/タビ'/_シテ'/オ_キタ'イ	若いうちにいろんな国を旅しておきたい。	grammar-n3#n3-13
取引先から、期限を絶対に守るようにと釘を刺された。	トリ_ヒキサ_キカラ'、キ'ゲンオ/ゼッタイニ'/マモ'ル/ヨ'オニト/クギオ'/サ'サレタ	取引先から、期限を絶対に守るようにと釘を刺された。	grammar-n3#n3-55
手が震えるくらい緊張した。	テ'ガ/フルエルク'ライ/キンチョオ'/_シタ'	手が震えるくらい緊張した。	grammar-n3#n3-32
手順通りに進めさえすれば、失敗はしない。	テジュンド'オリニ/ススメ'サエ/スレ'バ、シッパイワ'/シナイ'	手順通りに進めさえすれば、失敗はしない。	grammar-n3#n3-17
就活中の学生にとって、この情報は貴重だ。	シュウカ_ツチュウノ'/ガ_クセエニ'/ト'ッテ、コノ'/ジョオホオワ'/_キチョオダ'	就活中の学生にとって、この情報は貴重だ。	grammar-n3#n3-8
秋になり、朝晩が冷えこんできた。	ア'キニ/ナ'リ、ア'サバンガ/ヒエコ'ンデ/キ'タ	秋になり、朝晩が冷えこんできた。	grammar-n3#n3-67
出張で不在の間に、会社で人事異動が発表された。	シュッチョオデ'/フザイノ'/アイダニ'、カイシャデ'/ジンジイ'ドオガ/ハッピョオ'/サレタ'	出張で不在の間に、会社で人事異動が発表された。	grammar-n3#n3-14
出張のたびにお土産を買って帰る。	シュッチョオノ'/タビ'ニ/オミ'ヤゲオ/カッテ'/カ'エル	出張のたびにお土産を買ってかえる。	grammar-n3#n3-57
初心者にしては、バランスがいい作品だ。	ショ'シンシャニ/_シテワ'、バランスガ'/イ'イ/サ_クヒンダ'	初心者にしては、バランスがいい作品だ。	grammar-n3#n3-30
初心者向けのプログラミング講座。	ショシンシャ'ムケノ/プログラミングコ'オザ	初心者向けのプログラミング講座。	grammar-n3#n3-37
書類がデスクに散らかしっぱなしだ。	ショルイガ'/デ'_スクニ/チラカシッパ'ナシダ	書類がデスクに散らかしっぱなしだ。	grammar-n3#n3-36
奨学金のおかげで、海外留学が実現した。	ショオガク'キンノ/オカゲデ'、カイガイリュ'ウガクガ/ジツゲン'/_シタ'	奨学金のおかげで、海外留学が実現した。	grammar-n3#n3-6
招待してくれた以上、断るわけにはいかない。	ショ'オタイ/_シテ'/クレタ'/イ'ジョオ、コトワ'ル/ワ'ケニワ/イカナイ'	招待してくれた以上、断るわけにはいかない。	grammar-n3#n3-44
詳しく調べたところ、原因が判明した。	クワシ'_クシラベタ/トコロ'、ゲンインガ'/ハンメエ'/_シタ'	詳しく調べたところ、原因が判明した。	grammar-n3#n3-19
上司にアイデアを褒められた。	ジョ'オシニ/ア'イデアオ/ホメ'ラレタ	上司にアイデアを褒められた。	grammar-n3#n3-71
上司の送別会を欠席するわけにはいかない。	ジョ'オシノ/ソオベツ'カイオ/ケッセ_キ'/スル'/ワ'ケニワ/イカナイ'	上司の送別会を欠席するわけにはいかない。	grammar-n3#n3-44
食事をしている最中に、緊急連絡が入った。	ショクジオ'/_シテ'/イル'/サ'イチュウニ、キンキュウ'/レンラクガ'/ハ'イッタ	食事をしている最中に、緊急連絡が入った。	grammar-n3#n3-12
寝不足のせいか、頭がぼんやりする。	ネブソクノ'/セ'イカ、アタマ'ガ/ボンヤ'リ/スル'	寝不足のせいか、頭がぼんやりする。	grammar-n3#n3-7
新しいサービスに関して、ユーザーから多くの意見が寄せられた。	アタラシ'イ/サ'アビスニ/カン_シテ'、ユ'ウザアカラ/オ'オクノ/イ'ケンガ/ヨセラレタ'	新しいサービスに関して、ユーザーから多くの意見が寄せられた。	grammar-n3#n3-28
